역명,2017-06-10,2017-06-11,2017-06-12,2017-06-13,2017-06-14,2017-06-15,2017-06-16,2017-06-17,2017-06-18,2017-06-19,2017-06-20,2017-06-21,2017-06-22,2017-06-23,2017-06-24,2017-06-25,2017-06-26,2017-06-27,2017-06-28,2017-06-29,2017-06-30,2017-07-01,2017-07-02,2017-07-03,2017-07-04,2017-07-05,2017-07-06,2017-07-07,2017-07-08,2017-07-09,2017-07-10,2017-07-11,2017-07-12,2017-07-13,2017-07-14,2017-07-15,2017-07-16,2017-07-17,2017-07-18,2017-07-19,2017-07-20,2017-07-21,2017-07-22,2017-07-23,2017-07-24,2017-07-25,2017-07-26,2017-07-27,2017-07-28,2017-07-29,2017-07-30,2017-07-31,2017-08-01,2017-08-02,2017-08-03,2017-08-04,2017-08-05,2017-08-06,2017-08-07,2017-08-08,2017-08-09,2017-08-10,2017-08-11,2017-08-12,2017-08-13,2017-08-14,2017-08-15,2017-08-16,2017-08-17,2017-08-18,2017-08-19,2017-08-20,2017-08-21,2017-08-22,2017-08-23,2017-08-24,2017-08-25,2017-08-26,2017-08-27,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2018-06-09,2018-06-10,2018-06-11,2018-06-12,2018-06-13,2018-06-14,2018-06-15,2018-06-16,2018-06-17,2018-06-18,2018-06-19,2018-06-20,2018-06-21,2018-06-22,2018-06-23,2018-06-24,2018-06-25,2018-06-26,2018-06-27,2018-06-28,2018-06-29,2018-06-30,2018-07-01,2018-07-02,2018-07-03,2018-07-04,2018-07-05,2018-07-06,2018-07-07,2018-07-08,2018-07-09,2018-07-10,2018-07-11,2018-07-12,2018-07-13,2018-07-14,2018-07-15,2018-07-16,2018-07-17,2018-07-18,2018-07-19,2018-07-20,2018-07-21,2018-07-22,2018-07-23,2018-07-24,2018-07-25,2018-07-26,2018-07-27,2018-07-28,2018-07-29,2018-07-30,2018-07-31,2018-08-01,2018-08-02,2018-08-03,2018-08-04,2018-08-05,2018-08-06,2018-08-07,2018-08-08,2018-08-09,2018-08-10,2018-08-11,2018-08-12,2018-08-13,2018-08-14,2018-08-15,2018-08-16,2018-08-17,2018-08-18,2018-08-19,2018-08-20,2018-08-21,2018-08-22,2018-08-23,2018-08-24,2018-08-25,2018-08-26,2018-08-27,2018-08-28,2018-08-29,2018-08-30,2018-08-31
숭실대입구,25063.0,16969.0,39689.0,40279.0,39797.0,40340.0,38932.0,26577.0,16573.0,37196.0,37679.0,37210.0,32439.0,32077.0,24004.0,16415.0,30578.0,30823.0,29518.0,29895.0,30522.0,20008.0,14332.0,29987.0,29680.0,30395.0,29379.0,30524.0,19606.0,15420.0,28331.0,29767.0,29695.0,29514.0,30072.0,21247.0,15865.0,28448.0,28600.0,30146.0,29429.0,28873.0,19779.0,13219.0,27418.0,28287.0,28516.0,28031.0,26975.0,18826.0,14072.0,25086.0,25940.0,25685.0,25380.0,25838.0,18262.0,13131.0,26559.0,26426.0,27325.0,26791.0,27108.0,18923.0,14030.0,24543.0,13258.0,28069.0,28809.0,29818.0,20375.0,13463.0,28272.0,28660.0,28996.0,27774.0,29640.0,22127.0,15465.0,29262.0,30314.0,30631.0,30520.0,37384.0,26097.0,16318.0,41083.0,41191.0,20913.0,38421.0,38798.0,24029.0,16188.0,39943.0,38529.0,38954.0,38791.0,33808.0,26613.0,15643.0,31151.0,29109.0,31073.0,29927.0,31202.0,19497.0,12946.0,29137.0,30465.0,30527.0,29812.0,31048.0,20989.0,15640.0,29936.0,30024.0,30302.0,30002.0,30180.0,20616.0,16285.0,29174.0,30447.0,29597.0,29968.0,30300.0,20188.0,14345.0,28408.0,28008.0,28073.0,27797.0,28400.0,17735.0,13936.0,26189.0,26675.0,26079.0,25628.0,25656.0,18336.0,13794.0,27386.0,27155.0,28375.0,27307.0,28221.0,18606.0,14198.0,27710.0,27759.0,15767.0,27843.0,29285.0,20046.0,14847.0,28578.0,28787.0,29517.0,28026.0,25958.0,24435.0,14911.0,30138.0,29392.0,29571.0,30352.0,33093.0
시청,73178.0,39052.0,108267.0,113989.0,114312.0,114803.0,114659.0,58602.0,35744.0,107816.0,114331.0,113220.0,114459.0,116255.0,60456.0,37943.0,107714.0,114543.0,115424.0,114527.0,121034.0,58001.0,30503.0,105247.0,111000.0,113873.0,113989.0,114747.0,51028.0,34611.0,104189.0,114392.0,113606.0,114207.0,115616.0,94706.0,34752.0,105517.0,114183.0,114051.0,114342.0,112661.0,55225.0,29032.0,102043.0,111132.0,111791.0,113401.0,108153.0,53353.0,35829.0,97731.0,107972.0,104719.0,106109.0,105806.0,48506.0,30833.0,98234.0,106727.0,107889.0,110681.0,112750.0,58273.0,39338.0,91746.0,45771.0,107694.0,109608.0,112559.0,55699.0,31243.0,103050.0,108997.0,106071.0,106092.0,114234.0,62800.0,36263.0,106117.0,110758.0,113294.0,115188.0,116328.0,61728.0,37580.0,111589.0,120063.0,41674.0,115077.0,122214.0,60558.0,38224.0,124156.0,117269.0,117387.0,120784.0,120837.0,73040.0,35685.0,112606.0,112085.0,123731.0,116022.0,117280.0,57246.0,27629.0,108170.0,115809.0,116273.0,116486.0,121528.0,62949.0,35749.0,110195.0,116381.0,117588.0,119337.0,118796.0,112846.0,36642.0,109440.0,115659.0,117398.0,116474.0,115942.0,52520.0,33421.0,107493.0,112027.0,113074.0,114290.0,113989.0,51197.0,34920.0,105416.0,109921.0,106283.0,105090.0,105388.0,48469.0,32646.0,101671.0,109201.0,109173.0,109338.0,113001.0,55728.0,35618.0,105967.0,114171.0,66829.0,110175.0,113210.0,58005.0,35484.0,107617.0,114015.0,116250.0,108400.0,105386.0,59610.0,37069.0,108420.0,115434.0,116548.0,114813.0,119719.0
신금호,10046.0,7284.0,13903.0,14174.0,14314.0,14180.0,14138.0,9550.0,6803.0,13796.0,14072.0,14303.0,13936.0,14550.0,9697.0,6739.0,13642.0,14134.0,14094.0,13762.0,14074.0,9386.0,6061.0,13283.0,13835.0,14352.0,14138.0,13706.0,8757.0,6321.0,12902.0,13773.0,14182.0,13953.0,13940.0,9152.0,6613.0,13273.0,13656.0,13760.0,13657.0,13605.0,8724.0,5587.0,12331.0,12948.0,12786.0,12559.0,12514.0,8539.0,6688.0,11481.0,11873.0,11924.0,11729.0,11611.0,7818.0,5912.0,11538.0,12171.0,12404.0,12394.0,12617.0,9017.0,6462.0,11370.0,6609.0,13293.0,13263.0,13582.0,9647.0,5998.0,13189.0,13464.0,13138.0,12926.0,13814.0,9334.0,6709.0,13211.0,13830.0,13987.0,13618.0,14029.0,10706.0,7721.0,15364.0,15660.0,9202.0,15615.0,16026.0,10576.0,7664.0,15278.0,15483.0,15844.0,15347.0,15699.0,10528.0,7543.0,15135.0,14509.0,15629.0,15252.0,15762.0,9860.0,6178.0,14818.0,15458.0,15677.0,15497.0,16224.0,10454.0,7743.0,15007.0,15368.0,15849.0,15965.0,15853.0,10520.0,7365.0,14735.0,14850.0,14670.0,14853.0,14938.0,9223.0,6692.0,13424.0,13500.0,13839.0,13509.0,13291.0,8393.0,6380.0,12835.0,12636.0,12826.0,12192.0,12059.0,8119.0,6176.0,12299.0,12787.0,13078.0,12858.0,13308.0,8735.0,6525.0,12651.0,13218.0,7438.0,13705.0,14153.0,9219.0,6900.0,13980.0,14038.0,14254.0,13536.0,12796.0,9536.0,6741.0,13834.0,13947.0,14108.0,14064.0,14698.0
신길,21402.0,15848.0,30074.0,30123.0,30255.0,30062.0,30185.0,21825.0,16027.0,29133.0,30245.0,30196.0,29867.0,29821.0,20940.0,15320.0,28449.0,29579.0,29695.0,29319.0,29497.0,19694.0,13632.0,28065.0,29112.0,29510.0,28908.0,28820.0,18699.0,14286.0,26933.0,28908.0,29096.0,28598.0,29494.0,18839.0,14473.0,28483.0,29505.0,28859.0,28351.0,28228.0,19219.0,13370.0,27349.0,27697.0,27805.0,27373.0,26778.0,18369.0,14150.0,24768.0,25731.0,25464.0,25243.0,25340.0,16878.0,13654.0,26236.0,26558.0,27408.0,26770.0,27211.0,18342.0,14602.0,24760.0,13292.0,27802.0,28202.0,28842.0,19562.0,13305.0,27760.0,28575.0,28210.0,27346.0,29402.0,20679.0,14970.0,28502.0,29536.0,29523.0,29228.0,29671.0,19989.0,14881.0,29942.0,30283.0,17602.0,29584.0,31096.0,20298.0,15672.0,29631.0,29616.0,29848.0,29637.0,30005.0,21382.0,15296.0,29392.0,26961.0,29859.0,29059.0,29951.0,18552.0,12999.0,27129.0,28604.0,29117.0,29135.0,29631.0,20242.0,15493.0,28393.0,28755.0,29093.0,29365.0,30174.0,19851.0,15200.0,28267.0,28845.0,28841.0,28705.0,29169.0,18599.0,14203.0,27576.0,27547.0,27797.0,27644.0,27557.0,17168.0,13694.0,26262.0,25744.0,24694.0,24025.0,24061.0,15777.0,13602.0,25228.0,25368.0,26010.0,25812.0,26451.0,17434.0,13673.0,26254.0,26914.0,14978.0,26636.0,27647.0,18579.0,15058.0,27842.0,28216.0,28301.0,26699.0,25677.0,19269.0,14570.0,27842.0,27395.0,27323.0,27926.0,29560.0
신논현,53664.0,31717.0,62242.0,63077.0,63744.0,64256.0,70121.0,52641.0,29747.0,62452.0,64451.0,66068.0,67015.0,72666.0,54269.0,31608.0,63216.0,65448.0,66439.0,65981.0,71567.0,50546.0,28538.0,63755.0,65950.0,68004.0,68513.0,74321.0,51516.0,30645.0,62790.0,68724.0,69218.0,68881.0,75924.0,51312.0,31830.0,66385.0,68252.0,70432.0,69323.0,75303.0,51553.0,28077.0,64242.0,67494.0,67854.0,68264.0,71299.0,49326.0,30631.0,58116.0,64351.0,63629.0,64058.0,69605.0,47216.0,28460.0,63545.0,65495.0,66954.0,66736.0,73120.0,49425.0,30393.0,61165.0,30556.0,66179.0,66816.0,73263.0,53158.0,29667.0,63848.0,65882.0,65171.0,63403.0,74149.0,54428.0,32148.0,62329.0,65549.0,64624.0,64671.0,72200.0,53891.0,30965.0,62667.0,69128.0,38197.0,63824.0,71919.0,51124.0,29751.0,64067.0,64404.0,65569.0,68767.0,77374.0,57483.0,32868.0,66724.0,61957.0,66664.0,66606.0,75898.0,51994.0,27256.0,63151.0,67405.0,68932.0,68536.0,76799.0,57245.0,33138.0,65570.0,69096.0,69020.0,70732.0,78059.0,56107.0,33443.0,66596.0,69820.0,69255.0,69664.0,78116.0,53622.0,32472.0,66408.0,67521.0,68662.0,68635.0,76360.0,49505.0,32018.0,63270.0,63183.0,63159.0,63399.0,69345.0,46713.0,30369.0,63729.0,66491.0,67829.0,66869.0,74624.0,50738.0,31590.0,65711.0,72356.0,35863.0,67767.0,74291.0,52972.0,31781.0,65433.0,66409.0,67848.0,59780.0,65546.0,58251.0,33749.0,63076.0,63451.0,61144.0,64481.0,73153.0
신답,2568.0,1751.0,3359.0,3597.0,3503.0,3402.0,3531.0,2370.0,1717.0,3323.0,3530.0,3636.0,3330.0,3413.0,2427.0,1701.0,3318.0,3532.0,3455.0,3360.0,3501.0,2416.0,1481.0,3202.0,3467.0,3456.0,3272.0,3419.0,2182.0,1524.0,3054.0,3407.0,3345.0,3296.0,3182.0,2115.0,1518.0,3173.0,3441.0,3262.0,3194.0,3275.0,2199.0,1242.0,3152.0,3352.0,3260.0,3057.0,3083.0,1952.0,1524.0,2873.0,3084.0,3075.0,2874.0,2854.0,2010.0,1417.0,2864.0,3082.0,3093.0,2981.0,3172.0,2010.0,1492.0,2853.0,1538.0,3294.0,3183.0,3271.0,2188.0,1347.0,3298.0,3438.0,3309.0,3173.0,3362.0,2424.0,1583.0,3358.0,3672.0,3534.0,3333.0,3467.0,2465.0,1697.0,3516.0,3383.0,2070.0,3523.0,3564.0,2538.0,1787.0,3603.0,3650.0,3745.0,3523.0,3759.0,2711.0,1712.0,3564.0,3391.0,3553.0,3504.0,3699.0,2503.0,1324.0,3451.0,3519.0,3588.0,3529.0,3717.0,2657.0,1906.0,3504.0,3639.0,3760.0,3746.0,3745.0,2480.0,1666.0,3565.0,3703.0,3700.0,3733.0,3752.0,2354.0,1688.0,3593.0,3615.0,3465.0,3471.0,3529.0,2188.0,1675.0,3396.0,3430.0,3252.0,3080.0,3087.0,2017.0,1532.0,3288.0,3323.0,3426.0,3392.0,3461.0,2266.0,1691.0,3465.0,3362.0,1910.0,3486.0,3705.0,2442.0,1754.0,3644.0,3783.0,3836.0,3664.0,3491.0,2756.0,1880.0,3790.0,3735.0,3710.0,3881.0,3971.0
신당,43570.0,31084.0,52492.0,54695.0,54296.0,54707.0,54380.0,44210.0,30941.0,52436.0,54090.0,54067.0,53890.0,56152.0,41538.0,30516.0,52343.0,53668.0,53098.0,52797.0,53790.0,41341.0,27564.0,51810.0,52952.0,53514.0,52622.0,54066.0,38048.0,27279.0,50150.0,53547.0,53412.0,53144.0,53868.0,37910.0,28133.0,51723.0,52676.0,53222.0,52541.0,52815.0,37596.0,24017.0,49529.0,51494.0,51477.0,51059.0,50306.0,37605.0,27864.0,46514.0,48412.0,47830.0,47171.0,49070.0,35221.0,26427.0,40608.0,42412.0,42712.0,44274.0,45440.0,35436.0,28375.0,48243.0,30637.0,52284.0,51960.0,53917.0,39760.0,25898.0,51173.0,53164.0,52616.0,51849.0,56199.0,42352.0,31533.0,52019.0,55219.0,55066.0,54099.0,55330.0,41708.0,31368.0,54152.0,56871.0,38486.0,55361.0,57011.0,41658.0,31757.0,54115.0,54706.0,55590.0,56304.0,57536.0,42785.0,31936.0,55138.0,52561.0,56485.0,54793.0,55833.0,38950.0,25708.0,51602.0,54728.0,54252.0,53843.0,55725.0,40474.0,31472.0,53516.0,55159.0,55129.0,55086.0,55266.0,40986.0,29934.0,52585.0,53256.0,53389.0,53889.0,54676.0,39452.0,29227.0,51313.0,51736.0,52155.0,51924.0,52177.0,35414.0,27143.0,49026.0,49309.0,48330.0,46638.0,47462.0,32685.0,25157.0,40552.0,43839.0,43428.0,44628.0,45955.0,36738.0,28715.0,49754.0,54557.0,37125.0,53942.0,56012.0,42026.0,31649.0,52545.0,54645.0,55516.0,51533.0,50873.0,42575.0,29929.0,53013.0,53533.0,53834.0,54924.0,57227.0
신대방,49653.0,39199.0,61848.0,62747.0,63527.0,62833.0,62816.0,49105.0,39355.0,61942.0,62269.0,63076.0,61887.0,62553.0,48981.0,37359.0,60152.0,61179.0,62016.0,61405.0,62286.0,46738.0,34504.0,59182.0,61139.0,61681.0,61203.0,61525.0,45295.0,36956.0,57281.0,61788.0,61536.0,61395.0,62545.0,45406.0,36990.0,60230.0,61646.0,62318.0,61311.0,61852.0,45782.0,32873.0,58846.0,60491.0,61020.0,59723.0,58807.0,44116.0,36309.0,54812.0,57298.0,56574.0,56429.0,56540.0,40987.0,34269.0,56802.0,58598.0,59316.0,58189.0,59642.0,44207.0,35481.0,54387.0,33021.0,59990.0,60044.0,61296.0,46973.0,34954.0,59562.0,61280.0,59141.0,58307.0,61958.0,48540.0,37458.0,60446.0,62071.0,62411.0,61512.0,62597.0,49566.0,39118.0,63257.0,64805.0,43185.0,63300.0,65289.0,49539.0,39218.0,63589.0,64053.0,64422.0,64051.0,65072.0,51663.0,39403.0,62905.0,58705.0,64176.0,62571.0,63991.0,46485.0,32759.0,60157.0,62677.0,63702.0,62655.0,64742.0,50139.0,39531.0,61564.0,62677.0,63632.0,62837.0,65316.0,49025.0,38459.0,61230.0,62082.0,62993.0,62036.0,63761.0,46357.0,36688.0,60159.0,60661.0,61395.0,61002.0,60828.0,43471.0,35782.0,57911.0,57763.0,56904.0,55321.0,56002.0,41411.0,34439.0,57520.0,59179.0,59529.0,58536.0,59688.0,44441.0,36188.0,58138.0,59436.0,38837.0,58999.0,61011.0,46232.0,38295.0,60251.0,60770.0,62209.0,57848.0,55696.0,48371.0,37766.0,59526.0,59905.0,60303.0,61208.0,62975.0
신대방삼거리,26603.0,19010.0,36783.0,37041.0,36694.0,36762.0,37039.0,26242.0,19111.0,36103.0,36867.0,36832.0,36097.0,36468.0,26704.0,18611.0,35146.0,36158.0,36185.0,35850.0,36467.0,25299.0,17399.0,35191.0,35590.0,36048.0,35465.0,36394.0,24207.0,17362.0,33841.0,36579.0,36418.0,36066.0,36683.0,24105.0,17804.0,35322.0,35952.0,36233.0,35966.0,36073.0,24453.0,16667.0,34232.0,35502.0,34991.0,34975.0,34178.0,23720.0,17900.0,31479.0,32533.0,32203.0,31928.0,32343.0,22346.0,17227.0,32628.0,33769.0,34166.0,33602.0,34628.0,23723.0,17988.0,31514.0,16362.0,34982.0,35173.0,36135.0,26506.0,17869.0,34766.0,35553.0,34716.0,33894.0,36743.0,25963.0,19168.0,35869.0,36529.0,36841.0,36083.0,37575.0,26308.0,18759.0,38111.0,38364.0,22493.0,37543.0,38225.0,26233.0,19923.0,37563.0,37748.0,37831.0,37359.0,37722.0,27271.0,19029.0,37116.0,35430.0,37131.0,36519.0,37809.0,25164.0,16094.0,35861.0,36873.0,37240.0,36676.0,38172.0,26648.0,19242.0,36374.0,37194.0,37412.0,36808.0,37570.0,25966.0,18601.0,36627.0,37050.0,37504.0,37113.0,38014.0,24985.0,17996.0,36326.0,35812.0,36719.0,36218.0,37080.0,23865.0,17788.0,34684.0,34214.0,33040.0,32818.0,33091.0,22063.0,17479.0,34224.0,35150.0,35657.0,35349.0,36346.0,25476.0,17853.0,34937.0,35278.0,19348.0,35443.0,36718.0,24642.0,19567.0,36495.0,36827.0,37238.0,35042.0,33004.0,27890.0,18762.0,36306.0,36251.0,36522.0,37114.0,38460.0
신도림,133285.0,91210.0,136451.0,138907.0,144943.0,142250.0,146442.0,129526.0,92249.0,136767.0,138249.0,142953.0,141800.0,147518.0,130198.0,88397.0,132788.0,138826.0,141959.0,140957.0,146677.0,123003.0,78754.0,131384.0,138595.0,144304.0,140672.0,144040.0,118856.0,85761.0,127108.0,139773.0,142584.0,144443.0,146371.0,114524.0,85230.0,131976.0,138899.0,140011.0,141354.0,146663.0,117153.0,75996.0,130932.0,136974.0,140820.0,136962.0,138170.0,108364.0,81173.0,121388.0,129173.0,129248.0,128674.0,133049.0,103995.0,78545.0,132305.0,131738.0,136242.0,135182.0,140361.0,110934.0,83463.0,126526.0,80603.0,134818.0,136763.0,142758.0,121959.0,82755.0,128388.0,137590.0,133664.0,131760.0,145170.0,131846.0,88281.0,131694.0,138932.0,139222.0,139064.0,144935.0,126294.0,86863.0,134573.0,143171.0,93665.0,137515.0,144622.0,126621.0,85841.0,136354.0,136132.0,138386.0,139245.0,146137.0,135624.0,86485.0,130671.0,125298.0,137579.0,134063.0,143121.0,121217.0,73640.0,126637.0,137040.0,141264.0,135608.0,146404.0,131072.0,84297.0,129668.0,135361.0,138996.0,138831.0,148708.0,125524.0,87444.0,133530.0,135237.0,136265.0,138580.0,144800.0,119926.0,83784.0,128061.0,133956.0,136199.0,135479.0,140019.0,103126.0,79129.0,126061.0,127865.0,126876.0,123852.0,127200.0,98875.0,76152.0,124164.0,129718.0,132980.0,129920.0,134943.0,104402.0,77121.0,125005.0,131461.0,86103.0,130852.0,136353.0,117199.0,84434.0,130151.0,132427.0,135981.0,123542.0,126367.0,129300.0,84480.0,127985.0,128680.0,129137.0,134095.0,141485.0
신림,132350.0,100443.0,149221.0,150792.0,153507.0,153775.0,158121.0,132265.0,98575.0,147783.0,150766.0,154222.0,152815.0,157958.0,133556.0,98076.0,145379.0,149588.0,153448.0,152553.0,156972.0,124400.0,89248.0,144496.0,149354.0,152544.0,153362.0,155230.0,121543.0,94983.0,139354.0,153002.0,150879.0,151407.0,156353.0,121160.0,96211.0,146292.0,149171.0,151192.0,151746.0,155945.0,121535.0,86028.0,142714.0,148203.0,151246.0,148949.0,149210.0,116492.0,92532.0,134313.0,141356.0,141669.0,142032.0,145111.0,111238.0,88738.0,140138.0,143543.0,146263.0,145304.0,150685.0,117943.0,92551.0,136574.0,87484.0,147345.0,147079.0,153092.0,124169.0,89555.0,143599.0,147438.0,145604.0,143253.0,155874.0,127621.0,96085.0,143658.0,148858.0,151041.0,150402.0,157422.0,127491.0,94795.0,148937.0,156953.0,106595.0,151623.0,158322.0,125262.0,95348.0,151150.0,151979.0,153793.0,155426.0,160600.0,133574.0,96552.0,150401.0,140734.0,153125.0,150677.0,158570.0,120671.0,81339.0,142797.0,150537.0,153709.0,153291.0,160203.0,129990.0,97153.0,145977.0,151996.0,153820.0,153308.0,161574.0,128008.0,95738.0,147166.0,150422.0,152119.0,151794.0,158004.0,123128.0,93907.0,145418.0,145911.0,150514.0,149733.0,153450.0,114181.0,90364.0,142104.0,141216.0,141294.0,139162.0,141878.0,109287.0,87875.0,139771.0,143177.0,146449.0,144833.0,151424.0,118294.0,90664.0,141662.0,147692.0,98576.0,145761.0,151056.0,119053.0,93483.0,144377.0,146698.0,150390.0,139464.0,139781.0,125398.0,93612.0,143564.0,142969.0,144930.0,149102.0,157051.0
신목동,6357.0,4294.0,9079.0,9318.0,9059.0,8910.0,9320.0,5767.0,4025.0,8915.0,9339.0,9348.0,8986.0,9053.0,5478.0,3915.0,8943.0,8857.0,9170.0,8941.0,9200.0,5418.0,3494.0,8670.0,8870.0,9150.0,8839.0,9164.0,5039.0,3688.0,8473.0,9151.0,8934.0,9748.0,9181.0,5129.0,3992.0,8902.0,8982.0,9119.0,8923.0,8957.0,5078.0,3470.0,8160.0,8542.0,8683.0,8634.0,8423.0,4749.0,3568.0,7515.0,7978.0,7844.0,7672.0,7772.0,4423.0,3572.0,7944.0,8333.0,8292.0,8376.0,8424.0,4624.0,3796.0,7407.0,3421.0,8457.0,8722.0,8764.0,5379.0,3534.0,8461.0,8606.0,8551.0,8464.0,8982.0,5874.0,4129.0,8646.0,9100.0,8996.0,8954.0,9399.0,5982.0,4076.0,8898.0,9681.0,4874.0,9028.0,9409.0,5648.0,3965.0,9193.0,9201.0,9494.0,9176.0,9549.0,5756.0,3975.0,9082.0,8554.0,9038.0,9085.0,9204.0,5115.0,3060.0,8393.0,8690.0,8806.0,9096.0,9407.0,5709.0,4192.0,8578.0,9101.0,9029.0,9372.0,9378.0,5431.0,3824.0,8983.0,8932.0,9050.0,9013.0,9203.0,4921.0,3692.0,8824.0,8758.0,8737.0,8426.0,8655.0,4926.0,3765.0,7926.0,8031.0,7727.0,7386.0,7613.0,4193.0,3360.0,7933.0,8267.0,8185.0,8101.0,8255.0,5316.0,3901.0,7943.0,8417.0,4021.0,7994.0,8400.0,5140.0,4122.0,8366.0,8488.0,8821.0,7943.0,7605.0,5792.0,3804.0,8549.0,8640.0,8645.0,8576.0,9237.0
신반포,7227.0,4908.0,8044.0,8154.0,8198.0,8728.0,8478.0,6232.0,4487.0,7778.0,7887.0,8383.0,9187.0,8572.0,6094.0,4736.0,7815.0,7844.0,7979.0,8627.0,8597.0,5506.0,4167.0,7814.0,7977.0,8007.0,8187.0,8191.0,5427.0,4432.0,7800.0,8664.0,8332.0,8930.0,8643.0,5305.0,4633.0,7903.0,7764.0,8038.0,8381.0,8045.0,5319.0,3938.0,7400.0,7503.0,7668.0,8297.0,7573.0,5382.0,4445.0,6781.0,7115.0,7078.0,7451.0,7323.0,4826.0,4179.0,7221.0,7235.0,7224.0,7956.0,7843.0,5529.0,4513.0,6745.0,3594.0,7527.0,7864.0,8106.0,5375.0,4015.0,7769.0,7823.0,7942.0,8293.0,8770.0,6595.0,4594.0,7830.0,8081.0,8182.0,8646.0,9150.0,7236.0,4346.0,7788.0,8077.0,4534.0,8368.0,8130.0,6251.0,4363.0,8075.0,7772.0,8511.0,8570.0,8882.0,7517.0,4729.0,7873.0,7428.0,8173.0,8570.0,8465.0,5712.0,3845.0,7514.0,7693.0,7974.0,8160.0,8701.0,6181.0,4675.0,8208.0,7966.0,8371.0,8328.0,8638.0,6386.0,4519.0,7583.0,7717.0,7885.0,8092.0,8332.0,6405.0,4401.0,7445.0,7215.0,7561.0,7800.0,7950.0,5575.0,4227.0,6733.0,6839.0,6866.0,7125.0,6840.0,4550.0,4035.0,6797.0,7139.0,7772.0,7248.0,7644.0,5280.0,4199.0,7204.0,7156.0,3985.0,7842.0,7890.0,5508.0,4627.0,7341.0,7560.0,7669.0,7400.0,6705.0,6306.0,4210.0,7538.0,7538.0,7590.0,8149.0,8440.0
신방화,13042.0,10037.0,18955.0,19146.0,19166.0,18930.0,19110.0,12856.0,10121.0,18493.0,19325.0,19218.0,18761.0,19135.0,12598.0,10539.0,18518.0,18898.0,18911.0,19014.0,19107.0,12390.0,9179.0,18261.0,18588.0,19055.0,19065.0,18820.0,11978.0,9435.0,17835.0,18962.0,19026.0,18955.0,19516.0,12071.0,9928.0,18432.0,18809.0,18906.0,18949.0,18159.0,12122.0,8676.0,17551.0,17910.0,17824.0,17664.0,17339.0,11901.0,9621.0,15910.0,16620.0,16477.0,16381.0,16573.0,11654.0,9218.0,16932.0,17225.0,17468.0,17244.0,17469.0,12524.0,9061.0,15784.0,8584.0,17542.0,18347.0,18645.0,12821.0,8750.0,18430.0,18847.0,18085.0,17899.0,19121.0,13675.0,9607.0,18297.0,18547.0,18694.0,18663.0,19601.0,12881.0,9526.0,18498.0,18856.0,11049.0,18369.0,18953.0,12481.0,9613.0,18626.0,18677.0,18624.0,18952.0,19417.0,12851.0,9508.0,18662.0,17347.0,18704.0,18600.0,18960.0,12439.0,8251.0,17851.0,18503.0,18633.0,18657.0,19058.0,12906.0,9680.0,18256.0,18609.0,18822.0,18758.0,18903.0,13203.0,9779.0,18328.0,18501.0,18424.0,18575.0,18747.0,12578.0,9366.0,17351.0,17494.0,17822.0,17429.0,17481.0,11546.0,9200.0,16612.0,16590.0,16356.0,15857.0,16012.0,11189.0,8679.0,16401.0,16874.0,16791.0,16683.0,17263.0,12385.0,8988.0,16769.0,16911.0,10029.0,16975.0,18236.0,11763.0,9903.0,17614.0,17847.0,18183.0,17057.0,15982.0,12316.0,8919.0,17781.0,17711.0,17514.0,17914.0,18605.0
신사,64083.0,36181.0,67596.0,67960.0,69049.0,69513.0,77720.0,64310.0,34725.0,67483.0,68814.0,71495.0,73644.0,79836.0,65405.0,34182.0,68868.0,71259.0,71879.0,73223.0,78519.0,61360.0,29547.0,66290.0,70126.0,71524.0,71408.0,75827.0,57781.0,32937.0,65374.0,72069.0,71608.0,72763.0,78094.0,55582.0,33891.0,69291.0,70247.0,70914.0,71969.0,76897.0,55181.0,27805.0,67345.0,70052.0,70884.0,71790.0,73806.0,52745.0,32395.0,64010.0,67753.0,66841.0,68482.0,72175.0,50483.0,28513.0,65522.0,68027.0,69976.0,70859.0,75848.0,55641.0,34244.0,65032.0,30396.0,68602.0,70444.0,75687.0,59567.0,30736.0,66634.0,69212.0,67304.0,67324.0,78302.0,64833.0,35776.0,65658.0,69203.0,68389.0,69992.0,77118.0,63917.0,34066.0,68975.0,76198.0,46191.0,71121.0,80103.0,64877.0,36898.0,70853.0,71328.0,72410.0,75103.0,82894.0,68071.0,36253.0,74145.0,67851.0,74205.0,73417.0,81594.0,58008.0,26059.0,67767.0,73449.0,74740.0,75825.0,82388.0,66764.0,37374.0,70401.0,73673.0,74815.0,75885.0,82777.0,64531.0,38307.0,72529.0,73081.0,74237.0,74502.0,81522.0,59273.0,34240.0,71357.0,72572.0,73414.0,73484.0,80084.0,53220.0,32840.0,70227.0,70342.0,66773.0,67584.0,72294.0,49892.0,31548.0,67076.0,69852.0,71257.0,72078.0,78440.0,56371.0,34802.0,71162.0,76655.0,38533.0,73436.0,78427.0,58924.0,35274.0,71148.0,72478.0,74090.0,66701.0,70350.0,65444.0,38669.0,71044.0,71069.0,69441.0,72870.0,81581.0
