역명,2017-11-02,2017-11-03,2017-11-04,2017-11-05,2017-11-06,2017-11-07,2017-11-08,2017-11-09,2017-11-10,2017-11-11,2017-11-12,2017-11-13,2017-11-14,2017-11-15,2017-11-16,2017-11-17,2017-11-18,2017-11-19,2017-11-20,2017-11-21,2017-11-22,2017-11-23,2017-11-24,2017-11-25,2017-11-26,2017-11-27,2017-11-28,2017-11-29,2017-11-30,2017-12-01,2018-11-01,2018-11-02,2018-11-03,2018-11-04,2018-11-05,2018-11-06,2018-11-07,2018-11-08,2018-11-09,2018-11-10,2018-11-11,2018-11-12,2018-11-13,2018-11-14,2018-11-15,2018-11-16,2018-11-17,2018-11-18,2018-11-19,2018-11-20,2018-11-21,2018-11-22,2018-11-23,2018-11-24,2018-11-25,2018-11-26,2018-11-27,2018-11-28,2018-11-29,2018-11-30
신풍,25192.0,25672.0,20453.0,17504.0,25123.0,25604.0,26325.0,25481.0,25751.0,20422.0,17831.0,25120.0,25431.0,26342.0,24400.0,26681.0,21436.0,17009.0,25932.0,26266.0,25996.0,25268.0,26244.0,19734.0,17090.0,25403.0,25459.0,25879.0,25619.0,25998.0,25251.0,25583.0,19679.0,15853.0,25464.0,25542.0,25401.0,24267.0,25842.0,20122.0,15743.0,25515.0,25796.0,26497.0,25370.0,25569.0,19693.0,16367.0,25501.0,25292.0,25668.0,25360.0,25844.0,20457.0,16681.0,25231.0,25319.0,26002.0,25189.0,26077.0
쌍문,71743.0,72585.0,56201.0,41139.0,71502.0,71549.0,72575.0,72495.0,73168.0,55955.0,41109.0,70630.0,72117.0,74026.0,71002.0,72674.0,53829.0,38808.0,70231.0,71688.0,72919.0,72582.0,74651.0,53103.0,40397.0,71518.0,72417.0,72177.0,72597.0,71521.0,71863.0,72846.0,55155.0,41598.0,70265.0,71330.0,71116.0,68798.0,72815.0,55513.0,40033.0,71441.0,71958.0,73247.0,71803.0,74050.0,53869.0,40015.0,70936.0,72457.0,71091.0,71840.0,72521.0,54813.0,40754.0,70709.0,71279.0,72724.0,71678.0,72814.0
아차산,32555.0,33730.0,30245.0,23040.0,32621.0,33296.0,33722.0,33547.0,33119.0,29454.0,22539.0,31813.0,33232.0,33194.0,31667.0,32677.0,28096.0,19247.0,31680.0,32695.0,32821.0,31357.0,33216.0,26097.0,20231.0,32489.0,32922.0,33319.0,33128.0,32861.0,33194.0,33953.0,31113.0,24243.0,32740.0,32451.0,32155.0,31269.0,33220.0,26990.0,20896.0,32354.0,33088.0,33541.0,32392.0,33204.0,28565.0,20905.0,31630.0,32857.0,32216.0,32920.0,32996.0,25815.0,20383.0,32267.0,32327.0,33010.0,32355.0,33495.0
아현,25065.0,25674.0,18823.0,13410.0,24002.0,25487.0,25259.0,24621.0,25062.0,19592.0,13732.0,23437.0,24590.0,25055.0,23396.0,24514.0,17761.0,12837.0,24691.0,24033.0,24235.0,23967.0,25582.0,18646.0,13315.0,23741.0,24720.0,25073.0,24586.0,24899.0,24528.0,25508.0,19323.0,13931.0,24180.0,25650.0,25222.0,24473.0,25983.0,19647.0,13662.0,24109.0,25124.0,25771.0,24404.0,25997.0,18930.0,13622.0,25248.0,25275.0,24866.0,25275.0,25633.0,19516.0,14243.0,24139.0,25171.0,25171.0,24884.0,25468.0
안국,63085.0,65758.0,65788.0,39660.0,58716.0,64533.0,65252.0,64831.0,66443.0,58222.0,40284.0,57679.0,63087.0,64135.0,58303.0,62974.0,54339.0,30580.0,56817.0,59610.0,60727.0,59072.0,64569.0,49591.0,34236.0,57275.0,58663.0,62616.0,58825.0,61163.0,64275.0,68207.0,62106.0,39303.0,58867.0,61928.0,60451.0,58088.0,66355.0,60848.0,35165.0,58768.0,61617.0,62038.0,60746.0,65291.0,55654.0,32654.0,57105.0,59658.0,58887.0,61335.0,62568.0,49770.0,32107.0,56989.0,55306.0,58503.0,56136.0,60666.0
안암,35426.0,34605.0,21815.0,15626.0,34879.0,35632.0,35866.0,36096.0,34468.0,25304.0,15932.0,34857.0,36504.0,35325.0,34739.0,33805.0,21222.0,15175.0,34989.0,35893.0,35891.0,35804.0,34812.0,23036.0,16963.0,34414.0,49359.0,35458.0,35845.0,34986.0,35982.0,33945.0,21475.0,15655.0,34132.0,34920.0,34749.0,34314.0,33709.0,23719.0,16447.0,34800.0,35700.0,34989.0,35548.0,34322.0,23194.0,16748.0,34221.0,35409.0,34883.0,35842.0,34173.0,25482.0,18155.0,34093.0,34713.0,34455.0,34371.0,33394.0
암사,39682.0,40647.0,28613.0,20797.0,39311.0,40477.0,40792.0,40678.0,40339.0,28908.0,21149.0,39521.0,40240.0,40560.0,39669.0,39726.0,28306.0,19471.0,39300.0,40082.0,40295.0,39671.0,41296.0,27559.0,20404.0,39358.0,40306.0,40748.0,40177.0,40241.0,40957.0,41219.0,29105.0,22206.0,40315.0,41336.0,40685.0,40388.0,41292.0,28849.0,20525.0,40765.0,40949.0,41564.0,40429.0,41066.0,28249.0,20420.0,40647.0,41423.0,41023.0,41470.0,41198.0,28610.0,20946.0,40601.0,40937.0,41356.0,41087.0,41650.0
압구정,78526.0,84079.0,69441.0,39086.0,71509.0,79612.0,78122.0,78954.0,82425.0,69845.0,38505.0,76292.0,79750.0,79639.0,76843.0,82366.0,66993.0,35644.0,75852.0,79816.0,78386.0,79992.0,86622.0,68862.0,38254.0,79191.0,80819.0,79433.0,78626.0,83597.0,77317.0,83699.0,70223.0,39554.0,72263.0,79603.0,77712.0,77682.0,85011.0,67602.0,38929.0,78164.0,80608.0,80177.0,80279.0,84008.0,69717.0,39032.0,77892.0,80833.0,77454.0,79678.0,83896.0,67297.0,37339.0,77874.0,79546.0,80284.0,78556.0,85563.0
압구정로데오,35693.0,37696.0,31826.0,17777.0,31632.0,34947.0,35409.0,34554.0,37619.0,34461.0,18878.0,31576.0,34030.0,34896.0,34662.0,36866.0,32021.0,17675.0,30889.0,34124.0,34089.0,36095.0,38578.0,35337.0,18280.0,33075.0,34845.0,34208.0,35413.0,38081.0,36470.0,39789.0,34954.0,18930.0,33586.0,35436.0,35462.0,36024.0,40986.0,34970.0,18986.0,33253.0,36265.0,36543.0,37988.0,40571.0,35055.0,18652.0,33877.0,36271.0,35808.0,38077.0,40512.0,34803.0,19166.0,34650.0,36860.0,36916.0,37801.0,41075.0
애오개,17833.0,17907.0,10126.0,7565.0,17532.0,18123.0,17936.0,18040.0,17866.0,10336.0,7559.0,17297.0,17941.0,18117.0,17730.0,17517.0,9814.0,6953.0,17677.0,17831.0,17825.0,17876.0,18589.0,10223.0,7168.0,17260.0,18216.0,18133.0,17958.0,17634.0,17269.0,17770.0,10015.0,7165.0,17196.0,17944.0,17905.0,18154.0,18101.0,10214.0,7205.0,17251.0,17628.0,18265.0,17982.0,17823.0,9974.0,7490.0,17613.0,17864.0,17649.0,18144.0,17947.0,10553.0,7275.0,17182.0,17691.0,18149.0,18091.0,18088.0
약수,40556.0,42559.0,30326.0,21996.0,40685.0,41482.0,41576.0,41776.0,42624.0,30294.0,22038.0,40029.0,41463.0,41602.0,39190.0,42226.0,28059.0,20046.0,40272.0,41447.0,41664.0,39947.0,42995.0,29426.0,21229.0,40488.0,41640.0,41336.0,40728.0,41625.0,41387.0,43306.0,29989.0,22370.0,41326.0,41395.0,41327.0,41644.0,43668.0,30597.0,21425.0,41220.0,42306.0,42047.0,40940.0,43476.0,30013.0,21941.0,41052.0,41760.0,41430.0,42415.0,43516.0,29076.0,21682.0,41489.0,42106.0,41760.0,41778.0,44336.0
양재,98355.0,103830.0,68119.0,44941.0,97014.0,98254.0,99830.0,100574.0,105071.0,68190.0,43447.0,96801.0,99628.0,100607.0,96595.0,104800.0,64744.0,40516.0,96565.0,99615.0,101870.0,102248.0,108103.0,67455.0,41184.0,98407.0,100830.0,101608.0,100858.0,106060.0,101788.0,106001.0,68865.0,44176.0,97155.0,99796.0,99223.0,101669.0,105668.0,66505.0,42397.0,98743.0,100953.0,100818.0,101349.0,105906.0,65380.0,41136.0,97938.0,100849.0,101573.0,104090.0,106841.0,68583.0,40937.0,99269.0,101767.0,102479.0,105645.0,111144.0
양천구청,15949.0,16408.0,11873.0,8145.0,16310.0,16600.0,16302.0,16373.0,16249.0,11605.0,8242.0,16248.0,16984.0,17154.0,15700.0,16103.0,10829.0,7738.0,15990.0,16502.0,16519.0,16939.0,16633.0,11656.0,8353.0,16353.0,16873.0,16239.0,16384.0,16939.0,16576.0,16777.0,11711.0,8779.0,16717.0,16968.0,16352.0,16217.0,16906.0,11330.0,8230.0,16578.0,17326.0,17543.0,17865.0,16888.0,11679.0,8377.0,16798.0,17371.0,16952.0,16930.0,16732.0,11347.0,8595.0,16825.0,17387.0,17035.0,17151.0,17560.0
양천향교,18609.0,18951.0,12836.0,9120.0,18701.0,18884.0,19205.0,19549.0,19406.0,13624.0,9549.0,18891.0,19424.0,19179.0,18621.0,18918.0,12883.0,8756.0,18445.0,18782.0,19269.0,18795.0,19526.0,12658.0,8942.0,18746.0,19245.0,18982.0,18196.0,18339.0,19836.0,20649.0,13862.0,10079.0,20114.0,19991.0,19760.0,19319.0,20422.0,13493.0,9616.0,19784.0,20355.0,19922.0,19974.0,20489.0,13816.0,10016.0,19687.0,20359.0,19982.0,20597.0,20715.0,13373.0,9851.0,19460.0,20128.0,20121.0,20130.0,20932.0
양평,14946.0,15243.0,7859.0,5992.0,14978.0,14812.0,14922.0,15002.0,14978.0,7904.0,5682.0,14852.0,15070.0,15310.0,14474.0,14916.0,8171.0,5565.0,14965.0,14860.0,15243.0,15012.0,15442.0,7941.0,5992.0,15290.0,15345.0,15420.0,14988.0,15196.0,15796.0,15967.0,8295.0,6150.0,15882.0,16071.0,15936.0,16075.0,16210.0,7965.0,5887.0,16040.0,16080.0,16267.0,16155.0,15805.0,8127.0,6140.0,16031.0,16027.0,15984.0,16221.0,16142.0,8425.0,5672.0,16077.0,15859.0,16345.0,16133.0,16187.0
어린이대공원,38144.0,37178.0,36177.0,26511.0,37320.0,38031.0,39910.0,40297.0,36954.0,39414.0,21984.0,36343.0,37754.0,38388.0,38612.0,34017.0,27223.0,19193.0,36569.0,37572.0,38305.0,37898.0,36047.0,30330.0,23219.0,36700.0,38260.0,39236.0,38737.0,34829.0,38652.0,36867.0,31118.0,23521.0,38018.0,40009.0,39532.0,39385.0,38053.0,30217.0,23236.0,37244.0,38792.0,38696.0,38964.0,34757.0,35421.0,18456.0,36717.0,38100.0,37456.0,39659.0,34963.0,31255.0,22810.0,37286.0,37881.0,38814.0,38799.0,35331.0
여의나루,18916.0,20394.0,18345.0,15685.0,18446.0,19304.0,18994.0,18306.0,17993.0,19282.0,12009.0,17012.0,17079.0,18272.0,16918.0,16998.0,10925.0,8667.0,16322.0,16979.0,17853.0,17630.0,17538.0,12070.0,9708.0,17179.0,21233.0,17587.0,17170.0,18094.0,19516.0,22877.0,22510.0,17866.0,19702.0,19231.0,18262.0,16921.0,21022.0,20536.0,11854.0,18523.0,18830.0,20276.0,21767.0,20514.0,18260.0,11759.0,18379.0,18935.0,18058.0,18749.0,19303.0,12679.0,11951.0,18933.0,18314.0,18839.0,18422.0,19153.0
여의도,107845.0,110407.0,45982.0,30787.0,105513.0,106932.0,111337.0,108868.0,108746.0,50247.0,29928.0,106006.0,108488.0,110305.0,106349.0,106563.0,45246.0,27440.0,106512.0,110190.0,110288.0,110493.0,113101.0,46065.0,28682.0,107156.0,116739.0,111602.0,108691.0,109672.0,113866.0,113648.0,44442.0,30295.0,110117.0,113330.0,113398.0,113643.0,115527.0,46222.0,31172.0,112843.0,114358.0,115382.0,113954.0,116078.0,50995.0,30146.0,111502.0,116210.0,119433.0,127832.0,116443.0,47218.0,30512.0,112375.0,115089.0,115468.0,115500.0,116768.0
역삼,119757.0,121812.0,50686.0,30432.0,119866.0,120665.0,123526.0,123076.0,124489.0,53495.0,30185.0,120718.0,124018.0,124982.0,121046.0,122696.0,52613.0,28175.0,121268.0,123476.0,124036.0,124991.0,125855.0,55370.0,29973.0,122505.0,123180.0,125978.0,124448.0,125455.0,123161.0,123159.0,53117.0,31990.0,123329.0,124789.0,125989.0,127806.0,125783.0,53221.0,31869.0,124928.0,128345.0,127824.0,125593.0,125383.0,52658.0,31453.0,127115.0,128001.0,129088.0,130041.0,127826.0,54634.0,31398.0,125786.0,127974.0,128531.0,128415.0,126197.0
역촌,9409.0,9768.0,7121.0,5224.0,9541.0,9599.0,9509.0,9490.0,9675.0,7340.0,5447.0,9499.0,9434.0,9717.0,9368.0,9469.0,7023.0,5243.0,9385.0,9410.0,9404.0,9704.0,9988.0,7087.0,5396.0,9273.0,9676.0,9594.0,9306.0,9551.0,9776.0,9989.0,7397.0,5485.0,9759.0,9941.0,9894.0,10207.0,10155.0,7421.0,5610.0,9757.0,9818.0,10107.0,9974.0,9974.0,7573.0,5629.0,9974.0,9942.0,9776.0,10101.0,9951.0,7353.0,5661.0,9761.0,10074.0,9876.0,9715.0,10111.0
연신내,91604.0,95708.0,79239.0,56978.0,91198.0,92714.0,93152.0,93876.0,94799.0,79690.0,58031.0,90174.0,91779.0,95214.0,90382.0,94929.0,75120.0,53926.0,90342.0,91418.0,92687.0,91721.0,97432.0,73300.0,57678.0,91770.0,92069.0,94081.0,92326.0,94924.0,93136.0,96626.0,77890.0,57567.0,91228.0,92709.0,91585.0,88880.0,97171.0,78235.0,56521.0,90916.0,92208.0,94939.0,93594.0,97857.0,74976.0,56180.0,90771.0,92240.0,90805.0,92695.0,95229.0,73797.0,56678.0,90315.0,91138.0,92729.0,92679.0,96639.0
염창,36376.0,37265.0,26295.0,19807.0,36139.0,36449.0,36844.0,36964.0,37281.0,26791.0,19862.0,36392.0,36615.0,36912.0,35687.0,36915.0,25470.0,18190.0,35646.0,36245.0,36545.0,36204.0,38121.0,25074.0,19106.0,36312.0,36684.0,36702.0,35736.0,35100.0,37847.0,38388.0,27142.0,19912.0,37326.0,37347.0,37625.0,36939.0,38133.0,27068.0,19178.0,37366.0,37953.0,37938.0,37171.0,38242.0,26626.0,19294.0,36571.0,37505.0,37721.0,38027.0,38880.0,25947.0,19930.0,36838.0,37160.0,37910.0,37925.0,38761.0
영등포,96873.0,111344.0,120465.0,94588.0,94966.0,93788.0,96381.0,98165.0,110943.0,123786.0,95421.0,94223.0,96078.0,98841.0,102080.0,112234.0,124876.0,93854.0,95249.0,96224.0,99826.0,98711.0,117014.0,128869.0,99471.0,96558.0,97071.0,98952.0,99566.0,113851.0,98911.0,112070.0,120241.0,93951.0,92247.0,95874.0,95588.0,95218.0,112709.0,123472.0,95483.0,94318.0,96515.0,100812.0,102439.0,115512.0,125836.0,96997.0,96608.0,98077.0,96652.0,102054.0,116126.0,125405.0,95692.0,97664.0,95693.0,99790.0,99845.0,114383.0
영등포구청,62065.0,62581.0,35559.0,23731.0,61902.0,62847.0,62361.0,62739.0,61363.0,36609.0,23419.0,61698.0,62303.0,62768.0,61133.0,61478.0,35784.0,22077.0,61716.0,61985.0,62923.0,63181.0,63594.0,34889.0,21953.0,61806.0,63383.0,63282.0,63030.0,63001.0,62163.0,62746.0,34986.0,22685.0,62285.0,62260.0,61609.0,60612.0,63144.0,35900.0,21435.0,62036.0,62486.0,63023.0,62643.0,62657.0,34974.0,21748.0,62064.0,62451.0,61495.0,63320.0,62552.0,34550.0,21025.0,61586.0,63288.0,62170.0,62966.0,63502.0
영등포시장,20254.0,21488.0,19178.0,13012.0,20071.0,20128.0,21081.0,20525.0,20188.0,19827.0,12966.0,19795.0,20392.0,20579.0,20755.0,20652.0,18272.0,11858.0,19637.0,20058.0,20651.0,20213.0,21945.0,20213.0,12894.0,20718.0,20631.0,21298.0,20447.0,21681.0,21835.0,22904.0,21582.0,13705.0,21769.0,21879.0,22339.0,20632.0,23173.0,20363.0,13330.0,21770.0,21967.0,21949.0,22138.0,23091.0,20367.0,13397.0,21195.0,22287.0,21995.0,22154.0,22941.0,21287.0,14048.0,21493.0,22149.0,22178.0,22349.0,23582.0
오금,23837.0,24605.0,17523.0,11852.0,23901.0,24181.0,24151.0,24322.0,23949.0,17270.0,11214.0,24187.0,24352.0,24465.0,22996.0,23916.0,14746.0,11095.0,23376.0,24013.0,24027.0,24285.0,24840.0,15346.0,11245.0,24566.0,24719.0,24379.0,24056.0,24412.0,24727.0,25364.0,16721.0,12547.0,24384.0,24967.0,25002.0,24590.0,25515.0,17989.0,11747.0,24859.0,25187.0,25947.0,25482.0,25772.0,15913.0,11676.0,24987.0,25202.0,25117.0,25441.0,25308.0,15613.0,11647.0,24947.0,25021.0,24957.0,24773.0,25191.0
오류동,25311.0,25708.0,23271.0,17332.0,25321.0,25628.0,25270.0,25649.0,24797.0,22392.0,17459.0,24875.0,25013.0,25511.0,24816.0,24541.0,21217.0,15999.0,24158.0,24526.0,24959.0,24857.0,25976.0,21589.0,17239.0,25093.0,24915.0,25536.0,24339.0,24777.0,26611.0,26896.0,23167.0,18097.0,26338.0,26176.0,26682.0,25344.0,26656.0,22940.0,17330.0,26448.0,26599.0,27245.0,26946.0,26808.0,21960.0,17543.0,26123.0,26271.0,26536.0,26667.0,26528.0,20806.0,17652.0,26360.0,26147.0,27096.0,26959.0,26285.0
오목교,57849.0,60103.0,48042.0,32901.0,53523.0,57125.0,58182.0,58690.0,60333.0,50111.0,33140.0,55726.0,57594.0,59789.0,58220.0,59733.0,49874.0,34321.0,55469.0,56798.0,58842.0,59682.0,63472.0,50799.0,34352.0,57829.0,59850.0,60166.0,59683.0,60759.0,56645.0,60452.0,49865.0,32636.0,55940.0,56572.0,57742.0,56664.0,60896.0,47708.0,30990.0,53851.0,58517.0,59253.0,59780.0,62612.0,48227.0,33428.0,57666.0,57946.0,58429.0,59782.0,61295.0,50160.0,33631.0,56714.0,58804.0,59321.0,58686.0,62632.0
옥수,23325.0,23902.0,19372.0,13434.0,22944.0,23447.0,23660.0,23904.0,24142.0,19505.0,13396.0,22522.0,23177.0,23095.0,22734.0,23685.0,18295.0,12260.0,22070.0,23176.0,23388.0,22980.0,24509.0,19438.0,13986.0,22976.0,23318.0,23666.0,22830.0,23753.0,23826.0,24503.0,19419.0,14540.0,23186.0,23277.0,23040.0,23279.0,24352.0,19505.0,13101.0,23083.0,23689.0,24271.0,23504.0,24413.0,19330.0,13199.0,22883.0,23735.0,23178.0,24162.0,24907.0,19423.0,13779.0,23037.0,23033.0,23104.0,23191.0,23831.0
온수,41854.0,41513.0,26947.0,21225.0,41844.0,43095.0,42813.0,42228.0,41397.0,27355.0,21653.0,41582.0,42140.0,43710.0,40235.0,40841.0,26000.0,19581.0,41187.0,41849.0,42567.0,39997.0,42465.0,25854.0,20414.0,42123.0,42685.0,42703.0,42019.0,41508.0,44186.0,43904.0,28006.0,21854.0,44152.0,44610.0,44257.0,42100.0,43753.0,27885.0,21662.0,44005.0,43789.0,45545.0,42569.0,42534.0,27529.0,20703.0,43651.0,43531.0,43539.0,43695.0,43632.0,27428.0,20986.0,43852.0,43430.0,44177.0,44043.0,43849.0
올림픽공원,13073.0,16201.0,12604.0,10305.0,14349.0,13164.0,14051.0,12575.0,16125.0,9899.0,8429.0,12343.0,13936.0,13416.0,11711.0,13059.0,12535.0,9972.0,11918.0,12859.0,13841.0,12251.0,12962.0,10289.0,7429.0,12163.0,12356.0,12795.0,12226.0,14201.0,14150.0,13967.0,34367.0,29986.0,13522.0,14429.0,12794.0,12387.0,13163.0,21575.0,15230.0,13164.0,12920.0,13612.0,13387.0,14714.0,25182.0,20025.0,12476.0,13880.0,13470.0,12225.0,12930.0,22132.0,20563.0,12247.0,13169.0,14441.0,13923.0,24623.0
왕십리,91665.0,98482.0,90569.0,65885.0,87461.0,88409.0,91571.0,92383.0,97792.0,91419.0,61035.0,91289.0,90947.0,95053.0,90536.0,98274.0,86331.0,61604.0,87586.0,88606.0,92528.0,93154.0,101591.0,86027.0,60749.0,88872.0,90270.0,93478.0,92903.0,98371.0,94483.0,100384.0,87487.0,62938.0,88549.0,89587.0,92272.0,90772.0,100272.0,86997.0,60943.0,90749.0,92820.0,94982.0,94391.0,102546.0,87239.0,62586.0,88653.0,91189.0,91842.0,93648.0,99480.0,88770.0,65993.0,89916.0,91560.0,93638.0,93622.0,99721.0
외대앞,28845.0,29318.0,24476.0,16822.0,28157.0,28843.0,28959.0,29028.0,28492.0,22085.0,18052.0,27594.0,28360.0,28646.0,28810.0,28655.0,21712.0,16432.0,27647.0,28969.0,28264.0,28423.0,30840.0,22658.0,17366.0,27871.0,28482.0,28321.0,28119.0,27855.0,27826.0,28336.0,23009.0,15826.0,27124.0,27842.0,27168.0,26739.0,27519.0,21817.0,17503.0,26856.0,27892.0,27813.0,27791.0,27542.0,21507.0,17796.0,26790.0,27782.0,26769.0,27388.0,27165.0,31947.0,22277.0,26440.0,27166.0,26940.0,27232.0,26841.0
용답,6155.0,6607.0,5042.0,3953.0,6330.0,6283.0,6259.0,6223.0,6237.0,4950.0,4071.0,6140.0,6284.0,6353.0,6025.0,6233.0,4781.0,4094.0,6225.0,6230.0,6225.0,6137.0,6429.0,4688.0,4014.0,6169.0,6219.0,6272.0,6202.0,6209.0,6399.0,6554.0,5007.0,4173.0,6293.0,6441.0,6472.0,6389.0,6623.0,4921.0,3920.0,6508.0,6396.0,6398.0,6375.0,6574.0,4785.0,4257.0,6251.0,6302.0,6322.0,6417.0,6497.0,4588.0,4080.0,6262.0,6413.0,6284.0,6460.0,6297.0
용두,5451.0,5344.0,4436.0,2717.0,5419.0,5278.0,5226.0,5335.0,5423.0,3978.0,2647.0,5348.0,5516.0,5586.0,5311.0,5498.0,3916.0,2559.0,5161.0,5325.0,5344.0,5359.0,5666.0,3851.0,2577.0,5517.0,5685.0,5325.0,5333.0,5361.0,5664.0,5673.0,4516.0,2944.0,5424.0,5645.0,5445.0,5314.0,5770.0,4402.0,2520.0,5698.0,5510.0,5684.0,5482.0,5732.0,4297.0,2868.0,5369.0,5465.0,5575.0,5631.0,5926.0,4291.0,2556.0,5545.0,5425.0,5505.0,5444.0,5634.0
용마산,13878.0,14545.0,10943.0,8364.0,14062.0,14150.0,14437.0,14131.0,14404.0,11414.0,8426.0,14008.0,14166.0,14268.0,14132.0,13954.0,10013.0,7631.0,13807.0,14427.0,14329.0,13692.0,14532.0,9952.0,8124.0,13794.0,14181.0,14071.0,13963.0,14179.0,14427.0,14816.0,11261.0,8082.0,13893.0,14231.0,14465.0,13898.0,14304.0,10850.0,7664.0,14101.0,14326.0,14531.0,14017.0,14541.0,10561.0,7740.0,14000.0,14125.0,14302.0,14378.0,14778.0,10522.0,7789.0,14057.0,14262.0,14426.0,14123.0,14701.0
용산,77433.0,98738.0,109109.0,89747.0,77064.0,73054.0,74483.0,77731.0,96170.0,112112.0,90504.0,76775.0,72675.0,76548.0,79377.0,97341.0,105470.0,85084.0,75790.0,72441.0,73970.0,77961.0,102399.0,109333.0,87346.0,76313.0,73549.0,74954.0,76429.0,94863.0,84075.0,102932.0,110358.0,87531.0,81449.0,79507.0,78872.0,83053.0,103383.0,112028.0,88634.0,80614.0,79764.0,82642.0,86307.0,104319.0,113546.0,92016.0,81470.0,80698.0,79969.0,85271.0,103638.0,111519.0,86111.0,82089.0,78782.0,81552.0,83403.0,98754.0
우장산,35379.0,36644.0,26465.0,17998.0,35579.0,35777.0,36710.0,36070.0,35955.0,26692.0,18059.0,35511.0,35736.0,38742.0,34021.0,35669.0,24469.0,16734.0,34686.0,35545.0,36465.0,37944.0,37476.0,24525.0,18302.0,36163.0,36963.0,36707.0,35443.0,36756.0,35850.0,37331.0,26821.0,18350.0,36872.0,36395.0,35710.0,35248.0,37512.0,26653.0,17620.0,36037.0,36888.0,39004.0,39604.0,37837.0,26499.0,17853.0,36619.0,37120.0,36674.0,37053.0,37574.0,26254.0,17654.0,36771.0,36827.0,36902.0,37162.0,37250.0
월계,14707.0,14347.0,9230.0,7354.0,14974.0,15422.0,15709.0,15791.0,14818.0,9530.0,6944.0,14580.0,15611.0,15496.0,14380.0,14805.0,8719.0,6779.0,14639.0,15067.0,15291.0,14655.0,14820.0,8664.0,6789.0,14654.0,15278.0,15542.0,14641.0,14358.0,16088.0,15820.0,10575.0,8452.0,16282.0,16547.0,16569.0,15542.0,16148.0,10379.0,7640.0,15885.0,16540.0,16765.0,15824.0,15828.0,10309.0,7709.0,15888.0,16404.0,16189.0,16646.0,15781.0,10237.0,7149.0,16016.0,15834.0,16655.0,16335.0,15714.0
월곡,30367.0,30705.0,21733.0,15272.0,31001.0,31668.0,32460.0,31343.0,31060.0,20827.0,14675.0,30616.0,31705.0,32113.0,30121.0,29991.0,20697.0,13902.0,30515.0,31717.0,32055.0,29998.0,30866.0,20288.0,14033.0,30686.0,31501.0,32123.0,30927.0,30609.0,30868.0,31059.0,20918.0,15147.0,30710.0,31712.0,31415.0,30125.0,30616.0,20237.0,13586.0,31057.0,31425.0,32072.0,30717.0,30603.0,19899.0,14224.0,30502.0,31613.0,31491.0,30865.0,30738.0,20732.0,14471.0,30774.0,31516.0,31802.0,30727.0,30797.0
월드컵경기장,14537.0,16141.0,26120.0,24744.0,15045.0,15297.0,14825.0,14814.0,13415.0,35262.0,16139.0,12682.0,13007.0,13200.0,12866.0,12005.0,15581.0,17414.0,10955.0,11896.0,11802.0,11795.0,12970.0,13095.0,9476.0,11479.0,12004.0,12016.0,11859.0,11788.0,17603.0,21834.0,34164.0,26546.0,16865.0,16795.0,13434.0,10862.0,16186.0,22479.0,19492.0,14763.0,15250.0,14476.0,14662.0,14982.0,20603.0,17525.0,12363.0,13234.0,11517.0,12740.0,13411.0,22469.0,10803.0,12087.0,11313.0,12458.0,12273.0,13629.0
을지로3가,74948.0,78141.0,41383.0,28057.0,74127.0,76015.0,77755.0,75932.0,78057.0,41229.0,29729.0,75332.0,76003.0,77693.0,74956.0,77874.0,37919.0,26314.0,73149.0,73744.0,77033.0,75539.0,78185.0,38690.0,27152.0,74437.0,75507.0,77806.0,75880.0,77908.0,81221.0,84267.0,46834.0,32699.0,80077.0,80650.0,82369.0,80457.0,84112.0,47570.0,30143.0,79280.0,80436.0,81988.0,80675.0,85131.0,45034.0,30780.0,78633.0,79898.0,83387.0,82065.0,85239.0,45007.0,30596.0,79327.0,80067.0,84510.0,81174.0,85208.0
을지로4가,42202.0,44719.0,32233.0,12409.0,42832.0,43893.0,43261.0,43533.0,42589.0,30186.0,12735.0,42001.0,42878.0,42320.0,41747.0,42037.0,28054.0,10622.0,41631.0,42307.0,42215.0,42165.0,43098.0,28732.0,11899.0,42377.0,43377.0,42356.0,41800.0,42633.0,43095.0,45036.0,32887.0,13681.0,43286.0,43247.0,42318.0,39829.0,44583.0,32682.0,12822.0,42901.0,43143.0,42847.0,42033.0,43333.0,30950.0,12759.0,42196.0,42372.0,40963.0,43488.0,43124.0,29399.0,12889.0,42801.0,41954.0,42780.0,42122.0,43765.0
을지로입구,113605.0,122310.0,88040.0,60787.0,106951.0,114378.0,113362.0,113168.0,117494.0,86979.0,65946.0,106919.0,111671.0,112129.0,114430.0,119870.0,83229.0,59468.0,107300.0,113133.0,114152.0,116208.0,124730.0,83728.0,63328.0,109698.0,112760.0,115308.0,113184.0,120025.0,117473.0,123958.0,88994.0,66520.0,102656.0,114370.0,112255.0,111701.0,122432.0,87421.0,62111.0,111232.0,113902.0,114319.0,115299.0,123397.0,86823.0,62966.0,110552.0,113520.0,113941.0,118889.0,126734.0,85882.0,62840.0,110381.0,113831.0,114274.0,115692.0,121271.0
