역명,2018-10-01,2018-10-02,2018-10-03,2018-10-04,2018-10-05,2018-10-06,2018-10-07,2018-10-08,2018-10-09,2018-10-10,2018-10-11,2018-10-12,2018-10-13,2018-10-14,2018-10-15,2018-10-16,2018-10-17,2018-10-18,2018-10-19,2018-10-20,2018-10-21,2018-10-22,2018-10-23,2018-10-24,2018-10-25,2018-10-26,2018-10-27,2018-10-28,2018-10-29,2018-10-30,2018-10-31,2019-09-30,2019-10-01,2019-10-02,2019-10-03,2019-10-04,2019-10-05,2019-10-06,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-12,2019-10-13,2019-10-14,2019-10-15,2019-10-16,2019-10-17,2019-10-18,2019-10-19,2019-10-20,2019-10-21,2019-10-22,2019-10-23,2019-10-24,2019-10-25,2019-10-26,2019-10-27,2019-10-28,2019-10-29,2019-10-30
길음,55048.0,57242.0,38344.0,57290.0,55069.0,36894.0,29983.0,51455.0,32735.0,56860.0,56695.0,55828.0,40012.0,29958.0,53390.0,56017.0,56224.0,55252.0,54681.0,41312.0,30049.0,52141.0,55447.0,56550.0,56583.0,53673.0,43157.0,28227.0,54268.0,56341.0,56814.0,55480.0,55997.0,57087.0,33392.0,51428.0,39913.0,29655.0,52672.0,56916.0,33701.0,55606.0,53976.0,39290.0,29197.0,53957.0,55331.0,55528.0,55240.0,54017.0,41297.0,28464.0,51239.0,54848.0,54513.0,54509.0,55087.0,40917.0,29482.0,53995.0,56005.0,56040.0
김포공항,33929.0,35607.0,32188.0,35433.0,34750.0,31547.0,30994.0,35017.0,32556.0,37562.0,37675.0,42286.0,39506.0,33373.0,35135.0,36752.0,37616.0,38424.0,41722.0,38769.0,33436.0,35369.0,34657.0,36255.0,36910.0,40899.0,39197.0,32210.0,37572.0,37697.0,38062.0,40431.0,39750.0,33702.0,43027.0,43699.0,42480.0,38166.0,38140.0,42245.0,40988.0,40742.0,45370.0,41939.0,37505.0,40430.0,39982.0,40175.0,40392.0,43444.0,43092.0,36860.0,38779.0,38157.0,39794.0,40873.0,44177.0,43823.0,36536.0,39843.0,39554.0,41272.0
까치산,66601.0,67802.0,42917.0,67435.0,67914.0,46813.0,39572.0,66274.0,41850.0,67766.0,67753.0,67730.0,51961.0,39461.0,67352.0,67865.0,68318.0,69125.0,68955.0,52927.0,39832.0,67614.0,66305.0,68182.0,68554.0,67693.0,53232.0,37235.0,67271.0,67466.0,67935.0,66935.0,67520.0,67080.0,42031.0,66243.0,52148.0,39302.0,64616.0,69470.0,44109.0,67093.0,68701.0,51759.0,38647.0,66851.0,67563.0,67361.0,67498.0,68207.0,52491.0,39655.0,66319.0,67350.0,67716.0,67693.0,69516.0,53892.0,39700.0,66972.0,67771.0,68207.0
낙성대,65879.0,68699.0,44164.0,67474.0,67266.0,49356.0,40959.0,64729.0,42367.0,67738.0,67825.0,70587.0,54881.0,41182.0,66269.0,68394.0,67721.0,67899.0,70582.0,57007.0,42591.0,65877.0,66980.0,68969.0,68059.0,68182.0,56411.0,38942.0,66248.0,67629.0,68365.0,66482.0,67952.0,67088.0,41092.0,64399.0,53140.0,40286.0,62302.0,67802.0,46175.0,66569.0,67935.0,56977.0,42237.0,64336.0,65714.0,65039.0,66702.0,68873.0,57775.0,39921.0,64027.0,66551.0,66052.0,66572.0,69439.0,56283.0,42152.0,65373.0,67207.0,67935.0
남구로,39280.0,39344.0,19001.0,38922.0,39842.0,21630.0,20180.0,36598.0,19224.0,38993.0,38941.0,38804.0,23253.0,20520.0,39709.0,39143.0,39407.0,39424.0,38775.0,23432.0,20399.0,39521.0,39130.0,38944.0,39124.0,38444.0,23657.0,20287.0,39487.0,38864.0,39361.0,39219.0,38715.0,39037.0,18226.0,34831.0,22248.0,19810.0,38774.0,39018.0,19289.0,39030.0,39213.0,23059.0,19868.0,39417.0,39416.0,38639.0,38466.0,38876.0,23262.0,19580.0,39397.0,39389.0,39048.0,38840.0,39093.0,23394.0,20006.0,39505.0,38974.0,38666.0
남부터미널,75177.0,77355.0,43780.0,77203.0,85384.0,59115.0,45865.0,75492.0,44139.0,77290.0,79044.0,89710.0,72003.0,53441.0,76761.0,77267.0,76351.0,79183.0,87953.0,74301.0,49711.0,76126.0,74623.0,77613.0,77799.0,90054.0,75143.0,52864.0,76212.0,75404.0,75549.0,71371.0,71323.0,77549.0,44770.0,76404.0,80194.0,45956.0,70722.0,76293.0,46325.0,73842.0,83639.0,78066.0,46879.0,73555.0,73378.0,73330.0,74492.0,83240.0,71167.0,47080.0,72290.0,73919.0,73285.0,75935.0,88017.0,73084.0,52911.0,73554.0,73013.0,73913.0
남성,27141.0,27929.0,16290.0,27310.0,27070.0,18051.0,13912.0,26339.0,15801.0,27072.0,27602.0,27639.0,19430.0,14353.0,27172.0,27059.0,27178.0,27320.0,27465.0,19690.0,14449.0,27094.0,26719.0,27499.0,27411.0,26904.0,19895.0,13702.0,27229.0,27166.0,26942.0,27258.0,27273.0,26951.0,15143.0,25466.0,19009.0,13494.0,26333.0,27348.0,16010.0,27068.0,26604.0,19181.0,13743.0,26764.0,26840.0,26459.0,26861.0,27411.0,19359.0,13986.0,26834.0,27019.0,26699.0,27005.0,27239.0,19233.0,14218.0,27122.0,27221.0,26930.0
남영,27431.0,29342.0,12833.0,28778.0,27200.0,15920.0,13090.0,25770.0,12586.0,28132.0,28046.0,27876.0,17883.0,13344.0,27506.0,28407.0,28224.0,28991.0,28279.0,17069.0,13679.0,27945.0,27988.0,27994.0,27074.0,26441.0,17941.0,12715.0,28438.0,28173.0,28700.0,27491.0,27472.0,28330.0,14851.0,24977.0,16143.0,12860.0,26317.0,28578.0,13776.0,27516.0,26591.0,16244.0,12999.0,27262.0,28054.0,27398.0,27968.0,26996.0,17693.0,13041.0,27141.0,27823.0,26948.0,26384.0,26730.0,17164.0,13180.0,27566.0,28207.0,28185.0
남태령,3512.0,3882.0,2267.0,3774.0,4198.0,2843.0,1965.0,3458.0,2247.0,3803.0,3726.0,4191.0,3592.0,2489.0,3464.0,3617.0,3736.0,3657.0,3963.0,3373.0,2502.0,3400.0,3469.0,3621.0,3658.0,3739.0,3713.0,1921.0,3571.0,3387.0,3530.0,3109.0,3065.0,3188.0,1792.0,2812.0,3135.0,1690.0,2924.0,3196.0,1973.0,3146.0,3298.0,2984.0,1917.0,3066.0,3138.0,2980.0,3140.0,3254.0,2933.0,1886.0,2906.0,3089.0,3050.0,3099.0,3422.0,3110.0,1978.0,3038.0,3192.0,3179.0
내방,35218.0,35318.0,15398.0,34951.0,34577.0,17349.0,12604.0,33123.0,14786.0,35458.0,35373.0,35120.0,19660.0,12667.0,35251.0,34844.0,34769.0,35672.0,35302.0,19615.0,12672.0,35204.0,34457.0,35022.0,34999.0,34314.0,20117.0,12115.0,34571.0,34827.0,34736.0,34116.0,34236.0,34033.0,14702.0,31822.0,25777.0,12141.0,33227.0,34851.0,15364.0,34648.0,34538.0,23692.0,12639.0,34926.0,34799.0,34080.0,34382.0,34120.0,19826.0,12446.0,33952.0,34714.0,34276.0,34410.0,34819.0,20127.0,12932.0,34470.0,34844.0,34417.0
노들,9905.0,10124.0,6080.0,10215.0,9939.0,17788.0,6275.0,9395.0,6155.0,10033.0,10065.0,10060.0,7595.0,6255.0,9797.0,10006.0,9871.0,10256.0,9863.0,7343.0,6217.0,9712.0,9750.0,10325.0,10246.0,9943.0,7436.0,5995.0,9728.0,9954.0,9902.0,9924.0,10078.0,10044.0,6689.0,9688.0,23811.0,6496.0,9118.0,9994.0,7346.0,9990.0,10046.0,9728.0,7697.0,9644.0,9804.0,9864.0,9980.0,10074.0,10159.0,8548.0,9463.0,9824.0,10252.0,9895.0,10208.0,8232.0,6750.0,9622.0,9908.0,10227.0
노량진,88282.0,93921.0,74229.0,89919.0,90232.0,106727.0,63255.0,90348.0,70078.0,87499.0,88967.0,95879.0,90662.0,66009.0,89171.0,91200.0,91425.0,93259.0,97265.0,92317.0,65054.0,89253.0,88235.0,90525.0,92245.0,94255.0,92185.0,60380.0,88900.0,89743.0,90716.0,89383.0,90566.0,93151.0,74668.0,93462.0,114412.0,63277.0,83604.0,95097.0,75398.0,89959.0,95289.0,93569.0,64316.0,88593.0,89756.0,90726.0,91996.0,96409.0,93733.0,62362.0,87531.0,88709.0,89696.0,91171.0,97994.0,95118.0,65114.0,89338.0,90303.0,91086.0
노원,98938.0,103856.0,72613.0,101879.0,102780.0,77773.0,64259.0,104235.0,69112.0,100020.0,99568.0,107454.0,88069.0,64674.0,95894.0,98961.0,99122.0,100276.0,107107.0,87880.0,63994.0,96772.0,94774.0,98755.0,100220.0,105602.0,97075.0,61143.0,96874.0,97248.0,100090.0,97269.0,98599.0,102079.0,68126.0,107048.0,88660.0,69901.0,89656.0,104743.0,69991.0,99708.0,105763.0,86302.0,61461.0,97561.0,98855.0,97033.0,97301.0,104245.0,87436.0,61153.0,95836.0,97796.0,97813.0,98663.0,106700.0,91013.0,63837.0,97261.0,99175.0,99788.0
녹번,28402.0,28999.0,16520.0,29803.0,27960.0,18023.0,14209.0,27284.0,16138.0,29050.0,28965.0,29257.0,21314.0,14855.0,28045.0,29017.0,28888.0,30110.0,29279.0,21210.0,15186.0,28027.0,28426.0,29506.0,29266.0,29289.0,21807.0,14583.0,28883.0,29036.0,28974.0,31613.0,31998.0,31934.0,19573.0,30239.0,22689.0,15325.0,29830.0,31812.0,20140.0,31664.0,31906.0,22849.0,15859.0,31347.0,31770.0,31605.0,31605.0,32057.0,23637.0,16006.0,31059.0,31609.0,32086.0,32059.0,33007.0,23436.0,16405.0,31337.0,31931.0,32139.0
녹사평(용산구청),11760.0,14612.0,13470.0,13069.0,13658.0,14595.0,12846.0,13612.0,12491.0,13232.0,13132.0,16070.0,28646.0,18865.0,12181.0,13241.0,13607.0,13834.0,16228.0,18732.0,12116.0,11930.0,12382.0,13208.0,13633.0,15515.0,23527.0,12765.0,11977.0,12819.0,15512.0,11471.0,11961.0,12842.0,12230.0,14506.0,16413.0,10872.0,10411.0,13804.0,12698.0,12529.0,14154.0,26494.0,19029.0,10914.0,12007.0,12181.0,12160.0,14313.0,16146.0,10643.0,11700.0,11928.0,12877.0,12880.0,15445.0,19803.0,12167.0,11389.0,12077.0,12947.0
녹천,10756.0,10868.0,7115.0,11003.0,10334.0,7405.0,6690.0,10450.0,7161.0,10803.0,11042.0,10978.0,8346.0,6501.0,10899.0,10852.0,10967.0,11019.0,10891.0,8538.0,6500.0,11013.0,10450.0,11125.0,11062.0,10220.0,8266.0,6082.0,10992.0,10944.0,10999.0,10835.0,10949.0,10955.0,7013.0,10144.0,7963.0,6488.0,10375.0,10958.0,7194.0,10934.0,10597.0,7762.0,6148.0,10649.0,10818.0,10798.0,10879.0,10896.0,8386.0,6338.0,10738.0,10967.0,11182.0,10809.0,10906.0,8252.0,6886.0,10965.0,11010.0,11082.0
논현,48371.0,50706.0,21073.0,49428.0,49247.0,27169.0,16779.0,46083.0,20283.0,49301.0,48745.0,50678.0,30158.0,17707.0,48671.0,48495.0,48821.0,49217.0,50642.0,29706.0,17720.0,48396.0,47987.0,49089.0,48584.0,49462.0,29814.0,16423.0,47603.0,48021.0,48337.0,48578.0,49210.0,49824.0,18632.0,45717.0,28403.0,15715.0,46056.0,49703.0,20103.0,48368.0,49856.0,29550.0,16626.0,47662.0,48236.0,48095.0,48135.0,49776.0,29306.0,16814.0,48072.0,48478.0,48524.0,48516.0,50382.0,29466.0,17828.0,48131.0,48433.0,48615.0
답십리,35524.0,36543.0,21123.0,36338.0,36093.0,24144.0,19505.0,35092.0,20859.0,37212.0,36883.0,37510.0,26743.0,19255.0,36197.0,36697.0,36910.0,37950.0,37552.0,26826.0,18875.0,36155.0,36384.0,37510.0,37339.0,36703.0,27149.0,18320.0,36080.0,36662.0,37406.0,35838.0,35741.0,36159.0,20645.0,34989.0,25957.0,18634.0,34718.0,36723.0,21667.0,35753.0,36842.0,25430.0,18530.0,35645.0,36136.0,36006.0,35870.0,36778.0,25650.0,18510.0,35600.0,36341.0,36567.0,36314.0,37334.0,25793.0,18953.0,36282.0,36456.0,36643.0
당고개,27857.0,28382.0,21015.0,28602.0,27343.0,19785.0,19279.0,27884.0,21515.0,28267.0,28079.0,28660.0,23881.0,18738.0,27529.0,28543.0,28203.0,29767.0,28673.0,25325.0,19092.0,27500.0,27768.0,28150.0,28517.0,27526.0,24277.0,16840.0,26896.0,27642.0,28022.0,29104.0,29425.0,28939.0,19727.0,29508.0,23774.0,19596.0,26864.0,29729.0,21590.0,28867.0,29954.0,24119.0,18862.0,28706.0,29900.0,28787.0,29550.0,30291.0,25836.0,18673.0,28437.0,29110.0,28937.0,29409.0,30469.0,24600.0,19209.0,29509.0,29407.0,29458.0
당산,90972.0,98486.0,53146.0,97134.0,95049.0,69777.0,50771.0,91982.0,51387.0,95851.0,95644.0,99866.0,71954.0,53087.0,92942.0,97040.0,96143.0,98858.0,101223.0,74161.0,51545.0,92445.0,94301.0,96376.0,96519.0,98083.0,72252.0,46060.0,93441.0,95320.0,96044.0,93797.0,96482.0,97663.0,51773.0,92238.0,79572.0,51310.0,88656.0,99549.0,57093.0,96171.0,99769.0,73757.0,51370.0,94008.0,96987.0,96401.0,96819.0,101491.0,79598.0,51612.0,94690.0,96959.0,97197.0,97235.0,101817.0,77921.0,53057.0,93443.0,97101.0,97566.0
대림,87871.0,89462.0,61637.0,87139.0,86524.0,69161.0,78036.0,88660.0,61012.0,88657.0,87330.0,90183.0,76745.0,72922.0,88844.0,88843.0,88697.0,89196.0,90070.0,78969.0,74390.0,88385.0,86816.0,88045.0,87628.0,87581.0,78914.0,75218.0,87563.0,87269.0,88007.0,87298.0,86944.0,85033.0,60647.0,84691.0,74911.0,76010.0,82101.0,88232.0,63284.0,85396.0,87016.0,76333.0,74731.0,86613.0,85786.0,85361.0,85082.0,86547.0,77142.0,74273.0,86356.0,86487.0,85766.0,85319.0,86959.0,76743.0,75378.0,86269.0,86294.0,85967.0
대모산입구,7169.0,7308.0,3865.0,7336.0,7075.0,4185.0,3684.0,6817.0,4174.0,7113.0,7353.0,7313.0,5474.0,3792.0,7098.0,7285.0,7263.0,7170.0,7356.0,4911.0,3533.0,6989.0,6972.0,7204.0,7302.0,7173.0,5328.0,3236.0,7306.0,7046.0,7318.0,7901.0,7734.0,7844.0,3982.0,7562.0,6275.0,4760.0,7469.0,7944.0,4975.0,8070.0,8002.0,6195.0,4543.0,8185.0,7987.0,7923.0,8045.0,7854.0,6376.0,5250.0,7900.0,7588.0,7965.0,8160.0,7848.0,5669.0,4405.0,7726.0,8070.0,7858.0
대방,34360.0,34774.0,19918.0,34626.0,34033.0,33702.0,19827.0,32929.0,18924.0,34640.0,35100.0,35223.0,26898.0,18822.0,34403.0,35372.0,34734.0,35428.0,35650.0,27686.0,19903.0,34595.0,34254.0,34674.0,35160.0,34035.0,27031.0,19381.0,34334.0,35319.0,35426.0,34307.0,33536.0,34000.0,19859.0,32795.0,37361.0,18241.0,33101.0,34578.0,20517.0,33876.0,34034.0,24598.0,17341.0,33815.0,34256.0,33907.0,34382.0,34578.0,26443.0,18261.0,34207.0,34391.0,34258.0,34353.0,35383.0,27069.0,19854.0,35310.0,34850.0,35211.0
대청,22365.0,22745.0,11463.0,22980.0,22988.0,12473.0,9913.0,20178.0,11242.0,23303.0,23236.0,23977.0,14766.0,10302.0,22494.0,23030.0,22927.0,26600.0,24867.0,14217.0,10179.0,22354.0,22442.0,22158.0,22374.0,22498.0,14479.0,9584.0,21958.0,22674.0,22588.0,23299.0,23664.0,23469.0,11787.0,20816.0,14910.0,10141.0,22530.0,23476.0,12811.0,23165.0,24609.0,15464.0,10427.0,24091.0,23819.0,23305.0,23524.0,23446.0,16569.0,10985.0,23420.0,23188.0,22823.0,22457.0,23319.0,15325.0,10487.0,23056.0,23290.0,23489.0
대치,28412.0,27739.0,16641.0,28077.0,28971.0,22476.0,16298.0,27627.0,16028.0,27558.0,27427.0,29770.0,25132.0,17199.0,28381.0,27854.0,27980.0,28048.0,29211.0,25015.0,16679.0,28178.0,26814.0,27493.0,27515.0,28787.0,25177.0,16435.0,28329.0,27244.0,27364.0,28137.0,27863.0,28847.0,18498.0,27006.0,25347.0,16011.0,27247.0,29183.0,18784.0,28467.0,29528.0,25611.0,16269.0,27741.0,29239.0,28017.0,27971.0,29032.0,25312.0,16203.0,27450.0,28581.0,27524.0,27863.0,29492.0,25992.0,17488.0,27461.0,28451.0,27926.0
대흥,22330.0,22989.0,11024.0,23152.0,22521.0,13621.0,9763.0,21660.0,10506.0,23318.0,23525.0,24014.0,15340.0,10024.0,22262.0,22582.0,23136.0,23913.0,23236.0,15847.0,11077.0,21595.0,21724.0,22316.0,22119.0,21857.0,16665.0,9660.0,22297.0,22899.0,23540.0,23130.0,23153.0,23725.0,10879.0,21390.0,14940.0,9760.0,22265.0,23738.0,11259.0,23122.0,22775.0,15472.0,10852.0,22638.0,23129.0,22916.0,22590.0,24203.0,16377.0,11460.0,21507.0,22285.0,22203.0,22135.0,22582.0,15704.0,10423.0,22809.0,22708.0,23389.0
도곡,29052.0,29567.0,13633.0,29165.0,29727.0,18297.0,11228.0,26010.0,13332.0,29398.0,29454.0,30447.0,20800.0,12429.0,29901.0,30061.0,28893.0,29597.0,29781.0,20730.0,13978.0,29012.0,28757.0,29194.0,29283.0,29163.0,21080.0,12143.0,29447.0,29407.0,28748.0,30207.0,30043.0,30786.0,16351.0,26343.0,20739.0,12577.0,29172.0,30752.0,16271.0,30400.0,30996.0,21458.0,12033.0,30775.0,30951.0,30244.0,30055.0,30597.0,22029.0,12262.0,30422.0,30446.0,30266.0,30310.0,31979.0,21644.0,12551.0,30598.0,30328.0,30715.0
도림천,2981.0,3032.0,1335.0,3031.0,3114.0,1549.0,1099.0,2893.0,2011.0,3052.0,2977.0,3014.0,1710.0,1126.0,2859.0,2881.0,2816.0,2936.0,3633.0,1754.0,1155.0,3037.0,3015.0,3032.0,3087.0,2919.0,1737.0,983.0,2949.0,3005.0,2947.0,3088.0,3085.0,3147.0,1431.0,2845.0,1708.0,1084.0,3103.0,3130.0,1551.0,3039.0,3020.0,1840.0,1115.0,2994.0,3164.0,2829.0,2868.0,2916.0,1789.0,1167.0,2935.0,3265.0,3084.0,3077.0,2907.0,1998.0,1047.0,3042.0,3136.0,3003.0
도봉,14278.0,14935.0,9862.0,14559.0,13876.0,9591.0,8884.0,14325.0,10044.0,14399.0,14625.0,14553.0,11001.0,9090.0,14618.0,14780.0,14702.0,15152.0,15055.0,11230.0,9069.0,14386.0,14510.0,14925.0,15100.0,14228.0,11949.0,8055.0,14270.0,14793.0,14647.0,14361.0,14592.0,14650.0,9699.0,14209.0,10439.0,8430.0,13372.0,14862.0,10310.0,14748.0,14379.0,10091.0,8248.0,13823.0,14301.0,14535.0,14704.0,14725.0,11006.0,8705.0,14266.0,14372.0,14722.0,14632.0,15371.0,11199.0,8673.0,14271.0,14711.0,14684.0
도봉산,38520.0,39932.0,36759.0,39816.0,35107.0,24447.0,38013.0,39289.0,35407.0,37983.0,38559.0,40213.0,39987.0,38368.0,39133.0,40066.0,40535.0,40527.0,41003.0,42713.0,41122.0,40303.0,37693.0,41336.0,42307.0,36155.0,41539.0,26848.0,39683.0,40307.0,40876.0,39867.0,40312.0,35772.0,26650.0,38376.0,35335.0,34669.0,33869.0,39660.0,35015.0,38780.0,42141.0,40768.0,36895.0,39314.0,39773.0,39858.0,39961.0,39171.0,40035.0,36285.0,39387.0,40618.0,40312.0,40165.0,40245.0,42422.0,40916.0,39458.0,40323.0,41635.0
독립문,18117.0,19411.0,16535.0,19158.0,18145.0,13138.0,13246.0,18463.0,15070.0,19351.0,19143.0,19580.0,18224.0,12808.0,18139.0,19093.0,19392.0,19728.0,21396.0,19047.0,13010.0,18506.0,18518.0,19600.0,19488.0,19172.0,19793.0,12077.0,18466.0,19058.0,19534.0,18839.0,19906.0,20192.0,21423.0,21720.0,19479.0,13277.0,17117.0,20663.0,20260.0,19021.0,19873.0,19559.0,13605.0,18240.0,19785.0,19903.0,19391.0,21678.0,20173.0,13292.0,18150.0,19521.0,19939.0,19647.0,22250.0,19909.0,14156.0,18541.0,19144.0,20137.0
독바위,6653.0,6973.0,5216.0,6810.0,6679.0,4494.0,4752.0,6554.0,4916.0,6794.0,6959.0,7015.0,5424.0,4713.0,6785.0,6793.0,6977.0,7021.0,7000.0,5994.0,4714.0,6835.0,6654.0,7046.0,6878.0,6591.0,6097.0,3814.0,6759.0,6923.0,6864.0,6718.0,6775.0,6798.0,4330.0,6444.0,5436.0,4280.0,6355.0,6737.0,5064.0,6663.0,6679.0,5425.0,4213.0,6637.0,6671.0,6855.0,6662.0,6786.0,5919.0,4607.0,6715.0,6862.0,6819.0,6782.0,7034.0,6239.0,4643.0,6686.0,6729.0,6829.0
돌곶이,20133.0,19784.0,12988.0,20359.0,19821.0,13355.0,10303.0,19434.0,12247.0,20297.0,20288.0,20302.0,14561.0,10933.0,20168.0,20188.0,20635.0,20542.0,20492.0,14549.0,10673.0,19569.0,19507.0,20288.0,20192.0,19513.0,14668.0,9966.0,19701.0,19497.0,20383.0,20090.0,20040.0,20125.0,12502.0,19660.0,14062.0,10379.0,19286.0,20422.0,12643.0,20506.0,20380.0,14407.0,11011.0,20325.0,20735.0,20582.0,20292.0,20786.0,15292.0,10746.0,19997.0,20871.0,20700.0,20605.0,20702.0,14632.0,10905.0,20406.0,20175.0,20479.0
동대문,89421.0,94031.0,90498.0,90607.0,88295.0,72750.0,61605.0,98734.0,85420.0,88299.0,90518.0,95921.0,86285.0,60085.0,90717.0,91728.0,92341.0,94220.0,98518.0,91425.0,60339.0,89461.0,86887.0,91272.0,91960.0,91374.0,90258.0,55393.0,89891.0,90521.0,91072.0,85282.0,85808.0,83876.0,90467.0,98011.0,82927.0,57064.0,79634.0,91326.0,89844.0,87065.0,91907.0,82188.0,58061.0,85962.0,86947.0,86687.0,87285.0,92334.0,85936.0,57943.0,86395.0,86871.0,85838.0,86590.0,94617.0,85350.0,58424.0,87474.0,87563.0,89528.0
동대문역사문화공원,88260.0,94678.0,78298.0,94779.0,99660.0,81452.0,73429.0,95416.0,74080.0,93473.0,94216.0,103468.0,87390.0,70294.0,96902.0,102556.0,103439.0,109222.0,116160.0,105395.0,66877.0,91965.0,90338.0,95412.0,97488.0,102434.0,102699.0,75274.0,93330.0,94742.0,98572.0,90723.0,91939.0,97542.0,87594.0,105409.0,88924.0,68070.0,87519.0,97571.0,80409.0,95119.0,105064.0,88001.0,69307.0,94039.0,101420.0,102399.0,103360.0,112480.0,100298.0,71066.0,95980.0,95854.0,97232.0,98180.0,108214.0,95601.0,74233.0,97653.0,97555.0,101622.0
동대입구,28324.0,29671.0,20393.0,30034.0,27659.0,22191.0,16907.0,28551.0,18320.0,32043.0,30993.0,32051.0,23044.0,25101.0,28806.0,29365.0,29916.0,33415.0,28535.0,30420.0,18135.0,29993.0,30878.0,30017.0,29442.0,29215.0,30687.0,17867.0,32024.0,31167.0,31591.0,29815.0,29215.0,29403.0,20803.0,26981.0,24978.0,17491.0,28047.0,31358.0,20985.0,28189.0,29013.0,25918.0,22809.0,28266.0,30552.0,29617.0,29757.0,28655.0,24792.0,17635.0,28161.0,32759.0,29057.0,29257.0,28840.0,27336.0,26562.0,29001.0,30671.0,33885.0
동묘앞,41969.0,43857.0,48439.0,43000.0,36426.0,36078.0,56203.0,45317.0,46153.0,41119.0,41839.0,46262.0,56438.0,53339.0,41593.0,42766.0,43060.0,44700.0,45720.0,56284.0,53122.0,41693.0,38935.0,43381.0,42953.0,37809.0,55610.0,40477.0,41615.0,42542.0,42559.0,40168.0,41309.0,36386.0,42057.0,44195.0,53183.0,50430.0,33289.0,43292.0,47311.0,42068.0,43991.0,53107.0,51197.0,41120.0,42372.0,41552.0,41772.0,43635.0,54526.0,51387.0,40711.0,41777.0,41932.0,40935.0,45039.0,53526.0,52289.0,40792.0,41775.0,42288.0
동작,9743.0,10421.0,8064.0,10212.0,8204.0,12468.0,7240.0,11192.0,7673.0,9452.0,11710.0,11212.0,9219.0,7035.0,9868.0,9800.0,10979.0,11264.0,11595.0,9799.0,7292.0,9384.0,9290.0,10275.0,12452.0,13186.0,9253.0,5674.0,10294.0,10475.0,10636.0,12142.0,10057.0,9075.0,8398.0,11044.0,16209.0,7050.0,8968.0,11483.0,8884.0,11574.0,10947.0,9785.0,7439.0,10046.0,10246.0,11015.0,11967.0,13263.0,11001.0,7419.0,10905.0,10348.0,10842.0,11185.0,11851.0,14970.0,7290.0,10508.0,10651.0,10908.0
둔촌동,22089.0,23418.0,14383.0,23541.0,23223.0,15353.0,14378.0,22527.0,13621.0,23445.0,22467.0,23033.0,16922.0,14151.0,22841.0,23094.0,23253.0,23222.0,23817.0,16986.0,14116.0,22286.0,22224.0,23541.0,22649.0,22864.0,17775.0,12934.0,22896.0,22988.0,23417.0,20267.0,20695.0,21352.0,13042.0,20535.0,15398.0,12570.0,19543.0,20747.0,13842.0,20239.0,21042.0,15429.0,13047.0,20167.0,20494.0,20618.0,20232.0,21132.0,16204.0,13142.0,20498.0,20248.0,20680.0,20126.0,21471.0,16342.0,13118.0,20411.0,20261.0,20772.0
등촌,24626.0,24795.0,13067.0,25311.0,24816.0,15827.0,11405.0,23936.0,12836.0,24942.0,24833.0,25714.0,16692.0,12004.0,25216.0,25221.0,24744.0,25096.0,25087.0,16522.0,11633.0,25453.0,24258.0,24735.0,24622.0,24757.0,17030.0,11038.0,24705.0,24519.0,24455.0,23994.0,24621.0,24585.0,13387.0,23157.0,16802.0,11054.0,22943.0,24327.0,13660.0,24197.0,24550.0,16919.0,11685.0,24239.0,24560.0,24298.0,24310.0,24755.0,17498.0,12169.0,24185.0,24490.0,24406.0,24189.0,25001.0,17065.0,11780.0,24274.0,24776.0,24318.0
디지털미디어시티,38781.0,40708.0,21355.0,39593.0,38796.0,21186.0,18418.0,37145.0,19167.0,39246.0,39444.0,45152.0,25715.0,18103.0,39728.0,40039.0,39790.0,40300.0,39940.0,25656.0,18870.0,39086.0,39062.0,39715.0,39414.0,38991.0,25263.0,16389.0,39074.0,39427.0,39666.0,40394.0,41036.0,40814.0,19974.0,38004.0,25942.0,18759.0,39348.0,41966.0,23285.0,40458.0,41348.0,25443.0,17957.0,40719.0,41426.0,40991.0,41288.0,42172.0,27553.0,19603.0,40705.0,41622.0,41611.0,41403.0,42266.0,26989.0,18589.0,41266.0,41563.0,41369.0
뚝섬,43726.0,45870.0,23824.0,44107.0,44186.0,24459.0,19928.0,42695.0,24714.0,44085.0,44222.0,45608.0,31676.0,20511.0,44047.0,45052.0,44291.0,44766.0,44599.0,30930.0,21886.0,43754.0,44180.0,45401.0,44497.0,43878.0,29800.0,19051.0,43533.0,45018.0,44826.0,47872.0,49215.0,48709.0,24601.0,46854.0,31625.0,21332.0,45155.0,49777.0,28123.0,46425.0,48780.0,36379.0,23206.0,46051.0,47580.0,47123.0,46275.0,48523.0,33724.0,24048.0,47144.0,48547.0,48683.0,48519.0,50435.0,35391.0,23840.0,46715.0,48142.0,48675.0
뚝섬유원지,17868.0,21095.0,28270.0,20824.0,15965.0,14302.0,23612.0,21914.0,23852.0,17081.0,17285.0,21413.0,25701.0,21976.0,18205.0,19021.0,17780.0,18301.0,21692.0,23663.0,18185.0,18421.0,16500.0,17718.0,18834.0,17110.0,18147.0,11599.0,15873.0,16697.0,16519.0,22110.0,21981.0,16192.0,21787.0,30879.0,31501.0,25749.0,14682.0,22218.0,28262.0,19213.0,24818.0,29548.0,26898.0,19009.0,19512.0,19045.0,19516.0,22950.0,28180.0,20696.0,19001.0,19174.0,18802.0,19857.0,22616.0,25040.0,22060.0,17690.0,17811.0,18006.0
