역명,2016-02-06,2016-02-07,2016-02-08,2016-02-09,2016-02-10,2016-02-11,2016-02-12,2016-02-13,2016-02-14,2016-02-15,2016-02-16,2016-02-17,2016-02-18,2016-02-19,2016-02-20,2016-02-21,2016-02-22,2016-02-23,2016-02-24,2016-02-25,2016-02-26,2016-02-27,2016-02-28,2016-02-29,2016-03-01,2016-03-02,2016-03-03,2016-03-04,2016-03-05,2016-03-06,2016-03-07,2016-03-08,2016-03-09,2016-03-10,2016-03-11,2016-03-12,2016-03-13,2016-03-14,2016-03-15,2016-03-16,2016-03-17,2016-03-18,2016-03-19,2016-03-20,2016-03-21,2016-03-22,2016-03-23,2016-03-24,2016-03-25,2016-03-26,2016-03-27,2016-03-28,2016-03-29,2016-03-30,2016-03-31,2016-04-01,2016-04-02,2016-04-03,2016-04-04,2016-04-05,2016-04-06,2016-04-07,2016-04-08,2016-04-09,2016-04-10,2016-04-11,2016-04-12,2016-04-13,2016-04-14,2016-04-15,2016-04-16,2016-04-17,2016-04-18,2016-04-19,2016-04-20,2016-04-21,2016-04-22,2016-04-23,2016-04-24,2016-04-25,2016-04-26,2016-04-27,2016-04-28,2016-04-29,2017-02-04,2017-02-05,2017-02-06,2017-02-07,2017-02-08,2017-02-09,2017-02-10,2017-02-11,2017-02-12,2017-02-13,2017-02-14,2017-02-15,2017-02-16,2017-02-17,2017-02-18,2017-02-19,2017-02-20,2017-02-21,2017-02-22,2017-02-23,2017-02-24,2017-02-25,2017-02-26,2017-02-27,2017-02-28,2017-03-01,2017-03-02,2017-03-03,2017-03-04,2017-03-05,2017-03-06,2017-03-07,2017-03-08,2017-03-09,2017-03-10,2017-03-11,2017-03-12,2017-03-13,2017-03-14,2017-03-15,2017-03-16,2017-03-17,2017-03-18,2017-03-19,2017-03-20,2017-03-21,2017-03-22,2017-03-23,2017-03-24,2017-03-25,2017-03-26,2017-03-27,2017-03-28,2017-03-29,2017-03-30,2017-03-31,2017-04-01,2017-04-02,2017-04-03,2017-04-04,2017-04-05,2017-04-06,2017-04-07,2017-04-08,2017-04-09,2017-04-10,2017-04-11,2017-04-12,2017-04-13,2017-04-14,2017-04-15,2017-04-16,2017-04-17,2017-04-18,2017-04-19,2017-04-20,2017-04-21,2017-04-22,2017-04-23,2017-04-24,2017-04-25,2017-04-26,2017-04-27,2017-04-28
까치산,41694.0,27357.0,25259.0,30707.0,37288.0,62456.0,62256.0,49095.0,37093.0,63422.0,64304.0,65778.0,65646.0,66408.0,53744.0,38047.0,65073.0,65028.0,65130.0,65357.0,66594.0,52542.0,38033.0,63263.0,39438.0,66637.0,66880.0,67691.0,46451.0,38787.0,66520.0,66877.0,67048.0,66529.0,67980.0,52320.0,38356.0,67226.0,67269.0,67163.0,66826.0,68067.0,55199.0,40098.0,67235.0,67190.0,66862.0,66596.0,68245.0,53924.0,40126.0,66959.0,66817.0,66788.0,66465.0,68448.0,53439.0,37338.0,68064.0,68188.0,68663.0,67228.0,69230.0,53967.0,40574.0,66764.0,67792.0,46465.0,66613.0,69186.0,49589.0,37156.0,66387.0,67060.0,66762.0,65327.0,68081.0,52423.0,38978.0,66875.0,67551.0,67460.0,67456.0,68311.0,51243.0,36622.0,66529.0,66624.0,66605.0,65524.0,65603.0,51519.0,38373.0,65373.0,66716.0,66020.0,65786.0,67010.0,52728.0,37802.0,64654.0,65812.0,64158.0,66088.0,67738.0,53829.0,39253.0,65744.0,67045.0,42935.0,67350.0,68293.0,52643.0,38915.0,67350.0,67637.0,67653.0,68016.0,69429.0,54400.0,38714.0,68163.0,68802.0,68557.0,67589.0,69147.0,54122.0,40632.0,67513.0,67800.0,68426.0,67724.0,69641.0,53725.0,39841.0,67082.0,68285.0,68101.0,67282.0,67322.0,51811.0,39584.0,67708.0,67778.0,66261.0,67187.0,69360.0,55725.0,41945.0,68377.0,68358.0,68275.0,67727.0,68347.0,52735.0,40438.0,64965.0,65952.0,68080.0,66649.0,68825.0,52895.0,39254.0,67068.0,67320.0,68616.0,68526.0,69710.0
낙성대,34734.0,20411.0,17018.0,24661.0,34577.0,64211.0,63988.0,50568.0,39295.0,66293.0,69885.0,69285.0,70615.0,68174.0,55377.0,40399.0,66453.0,67540.0,68371.0,72524.0,71934.0,55416.0,41668.0,64477.0,43800.0,69806.0,71408.0,70952.0,51327.0,43025.0,69135.0,71154.0,70908.0,72340.0,71607.0,57574.0,41704.0,70135.0,70346.0,70526.0,71694.0,72473.0,60743.0,43944.0,69519.0,70998.0,70940.0,72593.0,72865.0,58776.0,44496.0,69837.0,70034.0,70555.0,71451.0,71184.0,59038.0,40591.0,69323.0,70358.0,71170.0,71524.0,72115.0,59304.0,42782.0,69162.0,71898.0,48613.0,71178.0,71768.0,57013.0,41733.0,68572.0,70002.0,69892.0,69519.0,70847.0,55786.0,41568.0,68200.0,70198.0,70144.0,71644.0,72651.0,51811.0,37354.0,65169.0,67078.0,66938.0,68219.0,66489.0,52556.0,39262.0,64321.0,68419.0,66308.0,69258.0,67120.0,53895.0,39637.0,64537.0,66702.0,64892.0,70317.0,69609.0,55403.0,41595.0,66330.0,68448.0,46485.0,70369.0,69945.0,54699.0,42204.0,68823.0,70035.0,69372.0,71836.0,71225.0,58086.0,42302.0,69232.0,71377.0,69906.0,71842.0,72352.0,58159.0,43161.0,68210.0,70190.0,69919.0,71085.0,71364.0,57644.0,42722.0,67610.0,70031.0,69384.0,71322.0,69203.0,56536.0,42938.0,67522.0,69395.0,67861.0,70045.0,71207.0,61439.0,45373.0,68435.0,69799.0,69898.0,70434.0,68203.0,55469.0,43354.0,65645.0,68076.0,68750.0,69416.0,69552.0,55612.0,41686.0,67184.0,68412.0,69162.0,71060.0,73599.0
남구로,21067.0,17219.0,17531.0,18345.0,19046.0,38101.0,37777.0,22440.0,18695.0,39657.0,39617.0,39735.0,39180.0,39263.0,24383.0,19513.0,39766.0,39176.0,38987.0,38896.0,39220.0,23905.0,20323.0,37417.0,18346.0,39653.0,39458.0,40140.0,22587.0,21839.0,40745.0,40340.0,40258.0,39451.0,40248.0,24086.0,20472.0,41352.0,40491.0,40021.0,39748.0,39958.0,25441.0,21291.0,41221.0,40886.0,40301.0,40044.0,40462.0,25201.0,21401.0,41056.0,40375.0,40513.0,39751.0,39880.0,24671.0,20081.0,41504.0,40381.0,40556.0,40107.0,40124.0,24687.0,21123.0,40423.0,40375.0,22828.0,40154.0,40238.0,24635.0,20096.0,40844.0,41090.0,40552.0,39614.0,40115.0,24765.0,20603.0,40371.0,39939.0,39398.0,39321.0,39816.0,22491.0,18701.0,39536.0,38755.0,39164.0,38305.0,38258.0,22937.0,19642.0,38824.0,39144.0,38805.0,38459.0,38785.0,23395.0,20079.0,38996.0,38756.0,38997.0,38598.0,38949.0,23990.0,20563.0,39003.0,38715.0,19117.0,39310.0,39716.0,23099.0,21330.0,40296.0,39737.0,39800.0,39062.0,39331.0,23995.0,21092.0,40240.0,39781.0,39600.0,39525.0,39347.0,24031.0,20689.0,40140.0,39520.0,39619.0,39430.0,39655.0,23571.0,20580.0,40070.0,39605.0,39634.0,39482.0,39223.0,23263.0,20480.0,39829.0,39341.0,39843.0,39093.0,39603.0,23755.0,21409.0,40147.0,39789.0,39364.0,39313.0,38616.0,23616.0,21453.0,39851.0,39450.0,39828.0,39108.0,39536.0,23780.0,20974.0,40422.0,39527.0,39772.0,39403.0,40136.0
남부터미널,54264.0,34543.0,26975.0,39154.0,51444.0,78625.0,82794.0,69832.0,49938.0,81805.0,82543.0,85403.0,84681.0,92270.0,78064.0,51182.0,84783.0,86232.0,88541.0,86049.0,95056.0,79573.0,51946.0,78911.0,48991.0,79868.0,79151.0,87623.0,67216.0,48738.0,79490.0,80464.0,78284.0,79295.0,90625.0,70923.0,50157.0,81249.0,78682.0,74129.0,79974.0,93028.0,78431.0,54049.0,81836.0,80109.0,80135.0,81548.0,93296.0,76617.0,55001.0,79121.0,79404.0,80228.0,80398.0,92668.0,75919.0,51668.0,80356.0,78443.0,78217.0,78406.0,92347.0,71954.0,52347.0,79139.0,83256.0,44088.0,80015.0,88993.0,68273.0,46809.0,79158.0,78145.0,78120.0,77371.0,90178.0,69280.0,47590.0,77582.0,78966.0,78267.0,81096.0,92584.0,66459.0,41508.0,78207.0,78539.0,79361.0,79650.0,87392.0,75591.0,53453.0,77974.0,82426.0,81126.0,81859.0,92231.0,78134.0,48177.0,81018.0,81001.0,84420.0,84590.0,94304.0,79871.0,56207.0,80645.0,89529.0,52578.0,77231.0,89060.0,73722.0,52853.0,76872.0,76640.0,76225.0,79130.0,90188.0,69605.0,49806.0,77334.0,77899.0,76700.0,77601.0,89223.0,72196.0,48331.0,78984.0,78798.0,79952.0,79817.0,92485.0,73174.0,54478.0,76549.0,77144.0,77831.0,77764.0,87161.0,67103.0,50265.0,76717.0,76592.0,75786.0,77859.0,88521.0,71801.0,51132.0,77875.0,77189.0,76737.0,76954.0,84886.0,68566.0,46825.0,75260.0,76409.0,78507.0,77749.0,87296.0,69629.0,47625.0,76360.0,77672.0,80030.0,80775.0,92837.0
남성,14157.0,8940.0,8166.0,9658.0,12653.0,23768.0,23885.0,17497.0,12859.0,24901.0,24909.0,25992.0,25371.0,25092.0,19461.0,13375.0,25157.0,25110.0,24840.0,25261.0,25626.0,19172.0,13391.0,24520.0,14106.0,26744.0,26915.0,26504.0,18052.0,13509.0,26570.0,26738.0,26618.0,27054.0,27007.0,19138.0,13574.0,27471.0,26754.0,26242.0,27167.0,27412.0,20169.0,13990.0,26860.0,27355.0,26611.0,26706.0,27014.0,19480.0,13971.0,26587.0,26835.0,26467.0,26863.0,27093.0,19755.0,12972.0,27079.0,27606.0,26892.0,27219.0,27119.0,19749.0,14170.0,26982.0,27253.0,17236.0,26688.0,27005.0,18642.0,13156.0,26831.0,26959.0,26173.0,25936.0,26479.0,18986.0,13378.0,26585.0,26688.0,26084.0,27048.0,26975.0,18305.0,12646.0,25383.0,25135.0,25264.0,25067.0,25064.0,18695.0,13402.0,25093.0,25663.0,26142.0,25761.0,25673.0,18571.0,13387.0,24925.0,25093.0,24761.0,26401.0,25477.0,19587.0,13686.0,25433.0,25826.0,15350.0,27134.0,26804.0,19279.0,13671.0,27278.0,27330.0,26998.0,27345.0,27600.0,19660.0,13997.0,27578.0,27649.0,27313.0,27563.0,27791.0,20295.0,14343.0,27625.0,27709.0,27137.0,27164.0,27944.0,19321.0,14423.0,26973.0,27544.0,27165.0,27701.0,27173.0,19369.0,14282.0,27558.0,27307.0,26889.0,26911.0,27610.0,20519.0,14592.0,27454.0,27594.0,27226.0,27031.0,26912.0,19813.0,14062.0,26542.0,26805.0,27065.0,27163.0,27136.0,19495.0,14068.0,27155.0,26553.0,27223.0,27573.0,27931.0
남영,11863.0,8327.0,7288.0,8495.0,11074.0,23704.0,25078.0,15110.0,12801.0,25046.0,25571.0,25636.0,25756.0,26421.0,16515.0,13711.0,25502.0,26735.0,26867.0,28353.0,28536.0,16878.0,14091.0,27109.0,12962.0,32479.0,32472.0,30862.0,15473.0,14294.0,32469.0,32979.0,32537.0,32511.0,32009.0,17510.0,14092.0,32917.0,33064.0,32768.0,32505.0,32885.0,18581.0,14725.0,32517.0,33086.0,33149.0,32900.0,32721.0,18471.0,14709.0,32695.0,32882.0,32789.0,32258.0,31788.0,17958.0,13817.0,32334.0,32974.0,32745.0,32269.0,32082.0,18376.0,14690.0,32351.0,33000.0,15508.0,32328.0,31854.0,16306.0,13710.0,31691.0,32250.0,31529.0,30679.0,30934.0,17398.0,14152.0,31109.0,32502.0,32616.0,31742.0,30568.0,16567.0,12407.0,25601.0,25240.0,25193.0,24327.0,24211.0,17021.0,12959.0,24426.0,25332.0,24689.0,25586.0,25448.0,17546.0,13138.0,23868.0,24698.0,23872.0,25326.0,26761.0,18866.0,13645.0,25812.0,26367.0,14659.0,28689.0,29420.0,17952.0,13669.0,31367.0,31576.0,31135.0,31735.0,32151.0,19006.0,13437.0,31251.0,32171.0,31607.0,31270.0,31264.0,18581.0,13887.0,31057.0,31564.0,31740.0,31388.0,31545.0,18593.0,13855.0,30831.0,31386.0,30960.0,31389.0,30294.0,17255.0,13740.0,30816.0,31304.0,30368.0,30831.0,31216.0,18608.0,14254.0,31288.0,31474.0,31458.0,31383.0,29937.0,18087.0,13948.0,29569.0,30223.0,30600.0,29991.0,29880.0,17024.0,13462.0,30798.0,30725.0,30793.0,28642.0,28702.0
남태령,1241.0,934.0,1323.0,902.0,1167.0,1785.0,1950.0,1824.0,1472.0,1841.0,2042.0,2173.0,2087.0,2223.0,3338.0,1443.0,1963.0,2037.0,2012.0,2124.0,2334.0,4841.0,1742.0,1914.0,1398.0,2446.0,2476.0,2715.0,3339.0,1602.0,2666.0,2817.0,2950.0,2817.0,2959.0,2823.0,1623.0,2646.0,2825.0,2787.0,2616.0,2712.0,3491.0,1972.0,2451.0,2594.0,2657.0,2670.0,2701.0,3463.0,1825.0,2554.0,2628.0,2616.0,2555.0,2959.0,2822.0,1546.0,2633.0,2804.0,2876.0,3155.0,2927.0,3083.0,1517.0,2492.0,2869.0,1478.0,2587.0,2838.0,4274.0,1523.0,2577.0,2674.0,2698.0,2761.0,2909.0,3164.0,1518.0,2794.0,2659.0,2840.0,2943.0,2848.0,3112.0,1424.0,2578.0,2923.0,2725.0,2773.0,3078.0,6286.0,1628.0,2629.0,2840.0,2676.0,2725.0,3217.0,6314.0,1534.0,2643.0,2917.0,2809.0,2878.0,3373.0,8514.0,1913.0,2693.0,3294.0,1834.0,3180.0,3755.0,5081.0,1579.0,3356.0,3347.0,3447.0,3521.0,3886.0,6824.0,1748.0,3671.0,3861.0,3857.0,3871.0,4398.0,6322.0,1784.0,3739.0,4262.0,3971.0,4046.0,4280.0,6906.0,2023.0,3493.0,3799.0,3851.0,3869.0,4031.0,7427.0,2660.0,3535.0,3595.0,4164.0,3870.0,4150.0,4840.0,2016.0,3713.0,4147.0,4002.0,3925.0,5007.0,5249.0,2230.0,3530.0,3791.0,3952.0,3936.0,4261.0,6849.0,2293.0,3774.0,3777.0,4170.0,4156.0,4693.0
내방,14393.0,7582.0,5817.0,7897.0,12339.0,31843.0,32584.0,18920.0,12240.0,34659.0,34332.0,34732.0,34807.0,35004.0,19542.0,12380.0,34454.0,34965.0,34419.0,34193.0,35094.0,19771.0,12798.0,32213.0,14032.0,35430.0,35664.0,35921.0,18815.0,12746.0,35465.0,35849.0,35428.0,35811.0,36113.0,20496.0,12735.0,36383.0,35654.0,35562.0,35963.0,35899.0,21208.0,13551.0,36526.0,36216.0,36329.0,36123.0,35879.0,20659.0,13635.0,36228.0,35979.0,36220.0,35826.0,35862.0,20200.0,12281.0,36192.0,36123.0,36253.0,36205.0,35975.0,19933.0,13398.0,36077.0,36563.0,18092.0,35916.0,35430.0,18890.0,12592.0,35980.0,36081.0,36262.0,35410.0,36234.0,19578.0,12866.0,35726.0,36177.0,36043.0,36129.0,35755.0,18983.0,11760.0,34571.0,34943.0,34706.0,33870.0,33675.0,19158.0,12253.0,34277.0,34636.0,34883.0,34433.0,34551.0,19624.0,12497.0,34093.0,34505.0,34371.0,34903.0,34871.0,20558.0,12895.0,34329.0,34867.0,15018.0,34926.0,35852.0,20189.0,12615.0,35368.0,35607.0,35588.0,35531.0,36171.0,20824.0,13126.0,36268.0,36697.0,35860.0,35819.0,36292.0,20774.0,13429.0,35638.0,36083.0,36146.0,35769.0,36041.0,20543.0,13250.0,35303.0,36354.0,35921.0,35521.0,35197.0,19663.0,13393.0,35503.0,35503.0,35302.0,35431.0,35973.0,20315.0,12942.0,35571.0,36572.0,35880.0,35863.0,35168.0,19764.0,12385.0,35118.0,35675.0,35829.0,35292.0,35949.0,19881.0,12922.0,35912.0,35907.0,35931.0,35826.0,36170.0
노들,5858.0,4067.0,3537.0,3910.0,5403.0,9543.0,9854.0,7218.0,5822.0,10104.0,10014.0,10364.0,10067.0,10428.0,7883.0,6037.0,10002.0,10124.0,10254.0,10087.0,10426.0,7864.0,6060.0,9590.0,5499.0,10256.0,10096.0,10380.0,6956.0,6129.0,10096.0,10359.0,10526.0,10405.0,10340.0,7606.0,5852.0,10292.0,10332.0,10547.0,10422.0,10412.0,8392.0,6359.0,10469.0,10352.0,10559.0,10489.0,10708.0,8194.0,6319.0,10123.0,10373.0,10640.0,10546.0,10502.0,8258.0,6079.0,10434.0,10907.0,11277.0,10834.0,10761.0,9093.0,6873.0,10196.0,10609.0,7021.0,10316.0,10709.0,7734.0,5917.0,10152.0,10812.0,10637.0,9996.0,10582.0,7738.0,6136.0,10159.0,10216.0,10555.0,10348.0,11009.0,7278.0,5568.0,9645.0,9905.0,10091.0,9826.0,9901.0,7423.0,5887.0,9796.0,10090.0,10133.0,9892.0,9916.0,7459.0,5917.0,9640.0,9861.0,9979.0,9886.0,10108.0,7646.0,6045.0,9755.0,9974.0,6190.0,9720.0,10070.0,7426.0,5974.0,9912.0,10126.0,10167.0,9968.0,10146.0,7739.0,6060.0,9870.0,10182.0,10258.0,10061.0,10302.0,7981.0,6279.0,9921.0,9924.0,10149.0,10207.0,10215.0,8003.0,6177.0,9792.0,10065.0,10306.0,10246.0,9878.0,7630.0,6470.0,9831.0,9938.0,10421.0,10108.0,10796.0,10215.0,7571.0,10124.0,10519.0,10478.0,10216.0,9954.0,7702.0,6561.0,9436.0,9736.0,10253.0,9946.0,10273.0,7922.0,6309.0,9916.0,10039.0,10358.0,10194.0,10778.0
노량진,79824.0,52708.0,41881.0,57726.0,70016.0,95220.0,96651.0,89646.0,66444.0,96869.0,97905.0,100753.0,100697.0,104566.0,100174.0,73746.0,98526.0,99099.0,97885.0,101084.0,105720.0,99779.0,69224.0,99371.0,78994.0,97478.0,98320.0,103497.0,87234.0,72330.0,100552.0,101538.0,100180.0,100043.0,106357.0,99060.0,69726.0,102163.0,100298.0,101198.0,99960.0,109048.0,108131.0,77448.0,100902.0,100631.0,100714.0,100669.0,108143.0,105028.0,73157.0,101102.0,100134.0,101920.0,101036.0,108403.0,102638.0,67089.0,102578.0,103168.0,104238.0,100226.0,109786.0,109550.0,74603.0,101577.0,103384.0,82707.0,98849.0,105067.0,90464.0,65272.0,97757.0,99136.0,98049.0,95705.0,105184.0,96096.0,67780.0,98460.0,98336.0,99949.0,100462.0,107495.0,95230.0,61034.0,93974.0,94451.0,95488.0,93949.0,97348.0,93927.0,64809.0,95037.0,97814.0,97891.0,97476.0,101367.0,96892.0,66678.0,93375.0,94246.0,92887.0,95849.0,101618.0,101956.0,74214.0,96593.0,101997.0,80941.0,94425.0,99524.0,97434.0,67218.0,95994.0,95067.0,96607.0,97371.0,105841.0,101593.0,67551.0,97336.0,98419.0,97978.0,97691.0,104957.0,104617.0,72981.0,96412.0,96145.0,98351.0,98103.0,105414.0,98591.0,69250.0,95509.0,96288.0,97931.0,98240.0,99884.0,94817.0,68538.0,97204.0,96912.0,94160.0,95829.0,106017.0,112836.0,75161.0,100580.0,98904.0,100262.0,100106.0,100423.0,97681.0,67714.0,92206.0,92175.0,97648.0,95910.0,102814.0,95828.0,66986.0,95311.0,94771.0,98577.0,99097.0,104731.0
노원,73233.0,40781.0,34786.0,55409.0,68315.0,103920.0,105584.0,88339.0,68229.0,103040.0,103325.0,106961.0,104784.0,111300.0,92970.0,66096.0,104208.0,105502.0,105149.0,105551.0,114535.0,92835.0,68553.0,109471.0,71099.0,107273.0,105093.0,111399.0,82235.0,69737.0,102308.0,105816.0,104742.0,103347.0,111450.0,94124.0,66741.0,106729.0,103374.0,104971.0,104213.0,114305.0,96310.0,69511.0,105241.0,103997.0,104325.0,103759.0,112722.0,94572.0,70913.0,104035.0,101764.0,106708.0,105616.0,112921.0,93670.0,65949.0,104361.0,103747.0,104683.0,103283.0,112009.0,93381.0,68047.0,105158.0,109070.0,78909.0,103449.0,111378.0,84691.0,63297.0,97605.0,103004.0,101899.0,101014.0,109628.0,86757.0,63954.0,104252.0,105552.0,108474.0,109460.0,119091.0,88199.0,63501.0,101080.0,101866.0,102599.0,100687.0,105102.0,87823.0,65974.0,101078.0,104599.0,102916.0,101109.0,108632.0,90155.0,63834.0,100660.0,102575.0,100065.0,103195.0,109257.0,92039.0,68574.0,103672.0,109558.0,72346.0,104347.0,108912.0,88860.0,66427.0,98299.0,101362.0,102033.0,101008.0,109704.0,93898.0,66978.0,102608.0,103720.0,101651.0,101857.0,110910.0,94528.0,67491.0,100813.0,100935.0,102159.0,101498.0,109476.0,91938.0,67553.0,98439.0,100988.0,103120.0,102062.0,105912.0,89501.0,66980.0,101426.0,100889.0,98011.0,100020.0,110736.0,93678.0,66615.0,101675.0,101084.0,102532.0,101018.0,104629.0,88122.0,64220.0,92322.0,97974.0,102117.0,99138.0,107302.0,86383.0,62628.0,98970.0,100094.0,104994.0,104654.0,113757.0
녹번,17291.0,11355.0,11675.0,12366.0,15276.0,29323.0,29572.0,20647.0,15001.0,29909.0,30528.0,30904.0,31150.0,31485.0,23496.0,15727.0,30576.0,30871.0,31144.0,31459.0,33027.0,24590.0,16769.0,29905.0,16972.0,32066.0,31918.0,32226.0,20131.0,16231.0,31412.0,31654.0,31967.0,31896.0,32194.0,22376.0,15875.0,31968.0,31543.0,31140.0,31556.0,32253.0,23387.0,16476.0,31182.0,31146.0,31407.0,31480.0,31998.0,23085.0,16296.0,31224.0,31157.0,31532.0,30905.0,31764.0,22210.0,15215.0,30988.0,31121.0,31161.0,31075.0,31556.0,22370.0,15761.0,30898.0,31178.0,19431.0,30791.0,31602.0,21507.0,15292.0,30352.0,30902.0,30911.0,30078.0,30819.0,21252.0,15201.0,30830.0,31045.0,30937.0,31250.0,31536.0,20882.0,13180.0,27647.0,28250.0,28062.0,27467.0,27536.0,21396.0,13693.0,27514.0,27824.0,27690.0,28046.0,28096.0,22191.0,13860.0,27123.0,28052.0,27350.0,28104.0,28580.0,23168.0,14386.0,27796.0,28510.0,18311.0,28708.0,28945.0,22189.0,14419.0,28374.0,28593.0,28741.0,29441.0,31840.0,22745.0,14271.0,28665.0,29027.0,28814.0,29160.0,29182.0,22142.0,15396.0,28782.0,28797.0,29247.0,28995.0,28942.0,22114.0,14616.0,28045.0,28831.0,29071.0,28630.0,28366.0,21070.0,14482.0,28803.0,29014.0,28507.0,28233.0,29350.0,21662.0,14628.0,28638.0,29446.0,29393.0,28617.0,28393.0,20633.0,14557.0,27815.0,28519.0,29276.0,28541.0,29314.0,20659.0,14139.0,28671.0,29052.0,29227.0,28918.0,29248.0
녹사평(용산구청),12545.0,7163.0,5190.0,10420.0,12416.0,13873.0,14556.0,16149.0,12619.0,12380.0,13578.0,14477.0,14838.0,16708.0,19577.0,14262.0,12848.0,14410.0,14467.0,14807.0,17409.0,20188.0,12937.0,13762.0,13459.0,13799.0,14351.0,17047.0,13973.0,14593.0,13047.0,13892.0,13890.0,14138.0,17417.0,19331.0,13039.0,13566.0,14371.0,14369.0,15358.0,18048.0,23349.0,15024.0,13695.0,14735.0,15035.0,15298.0,17834.0,22299.0,15848.0,13600.0,14203.0,15036.0,15053.0,18272.0,23543.0,12406.0,13536.0,14725.0,14685.0,14921.0,18391.0,20964.0,13940.0,13657.0,16689.0,15511.0,14873.0,18219.0,17422.0,12887.0,13003.0,14572.0,14441.0,14487.0,17262.0,20631.0,14745.0,13709.0,14982.0,15166.0,15333.0,19085.0,19472.0,11799.0,13262.0,14118.0,14396.0,14164.0,15635.0,18890.0,12914.0,12919.0,15347.0,14730.0,14696.0,16267.0,21483.0,12535.0,12506.0,14335.0,13672.0,15032.0,16525.0,22785.0,14532.0,13530.0,16810.0,15363.0,13450.0,16098.0,22979.0,13884.0,12940.0,13737.0,13931.0,14485.0,18930.0,25143.0,13854.0,13271.0,14767.0,14657.0,14822.0,17457.0,23448.0,15169.0,12887.0,13903.0,14576.0,14849.0,17752.0,23070.0,14527.0,12748.0,14183.0,14419.0,15028.0,16440.0,21312.0,13942.0,13538.0,14332.0,13659.0,14292.0,17740.0,22452.0,13893.0,13568.0,14500.0,14825.0,14751.0,15712.0,21714.0,14686.0,12304.0,13237.0,14829.0,14277.0,17476.0,22389.0,15135.0,13002.0,13469.0,14708.0,14849.0,18127.0
녹천,6409.0,4501.0,5326.0,5033.0,5831.0,9718.0,9539.0,7127.0,5330.0,10143.0,10234.0,10582.0,10340.0,10412.0,7956.0,5916.0,10600.0,10713.0,10869.0,10745.0,10399.0,8042.0,6087.0,9751.0,6273.0,10702.0,11113.0,11306.0,7066.0,6217.0,11233.0,11028.0,11265.0,11006.0,11198.0,8032.0,5963.0,11264.0,11141.0,11329.0,11364.0,11200.0,8680.0,6635.0,11479.0,11193.0,11464.0,11008.0,11089.0,8237.0,6804.0,11152.0,11201.0,11363.0,11282.0,11036.0,8341.0,5986.0,11373.0,11158.0,11490.0,11194.0,11297.0,7989.0,6569.0,11531.0,11215.0,7543.0,11455.0,11363.0,8007.0,6116.0,11401.0,11613.0,11418.0,10819.0,11444.0,8151.0,6528.0,11250.0,11393.0,11269.0,11503.0,11727.0,7884.0,5733.0,9954.0,10197.0,10141.0,9898.0,9632.0,7579.0,5655.0,9996.0,10130.0,10220.0,9930.0,10031.0,7750.0,5701.0,10177.0,10222.0,9898.0,10418.0,10293.0,8486.0,6216.0,10004.0,10018.0,6963.0,10403.0,10606.0,8180.0,6143.0,10685.0,10650.0,10672.0,10980.0,10758.0,8317.0,6017.0,10942.0,10900.0,11342.0,10941.0,10916.0,8312.0,6442.0,10992.0,10956.0,11181.0,11107.0,10967.0,8060.0,6253.0,10880.0,10991.0,11150.0,10932.0,10637.0,8112.0,6376.0,11127.0,11142.0,10870.0,10897.0,10980.0,8571.0,6536.0,11243.0,11133.0,11223.0,11180.0,10582.0,8431.0,6759.0,10723.0,10827.0,11524.0,10962.0,11429.0,8241.0,6584.0,11153.0,11145.0,11569.0,11486.0,11184.0
논현,20880.0,9928.0,7458.0,11616.0,17522.0,47293.0,49279.0,30214.0,16474.0,49158.0,49715.0,50693.0,50108.0,51956.0,32224.0,16945.0,49713.0,50170.0,50169.0,50448.0,51779.0,33166.0,17304.0,47046.0,18421.0,48968.0,49709.0,51663.0,29413.0,17541.0,49021.0,48707.0,48989.0,49227.0,51548.0,31352.0,17091.0,49476.0,49219.0,50759.0,50081.0,52100.0,33447.0,18835.0,49846.0,49805.0,50076.0,49390.0,51786.0,32442.0,19347.0,49286.0,49142.0,49545.0,49148.0,50184.0,30945.0,15829.0,49248.0,49212.0,49249.0,48893.0,50804.0,30296.0,18043.0,48937.0,50672.0,25600.0,48651.0,51030.0,29407.0,16784.0,47949.0,49386.0,49801.0,47807.0,49488.0,30447.0,17310.0,48858.0,49317.0,49265.0,49861.0,51288.0,30021.0,16232.0,49630.0,50078.0,49778.0,48425.0,50104.0,29453.0,16601.0,49888.0,50448.0,50566.0,50351.0,51784.0,31005.0,17121.0,48836.0,49952.0,48845.0,49692.0,52328.0,31340.0,17180.0,49420.0,51353.0,20334.0,48292.0,51686.0,30576.0,17421.0,49385.0,49413.0,49373.0,49642.0,51745.0,32276.0,17191.0,49710.0,50243.0,49278.0,49165.0,51656.0,32686.0,17789.0,49355.0,49708.0,49916.0,49668.0,52197.0,31048.0,18406.0,48618.0,49315.0,50043.0,50216.0,50191.0,29812.0,18051.0,49161.0,49628.0,48147.0,48719.0,51090.0,30983.0,17413.0,49227.0,49254.0,49528.0,49230.0,49506.0,30796.0,18056.0,47652.0,48559.0,49613.0,48736.0,51307.0,30673.0,17547.0,48906.0,49049.0,49517.0,49432.0,51391.0
