"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210301","경춘선","춘천","881","824","20210304",""
"20210301","공항철도 1호선","서울역","6019","6673","20210304",""
"20210301","공항철도 1호선","공덕","788","1068","20210304",""
"20210301","공항철도 1호선","홍대입구","5159","4873","20210304",""
"20210301","공항철도 1호선","디지털미디어시티","3018","3064","20210304",""
"20210301","공항철도 1호선","마곡나루(서울식물원)","1332","1544","20210304",""
"20210301","공항철도 1호선","김포공항","10857","4581","20210304",""
"20210301","공항철도 1호선","계양","3299","3514","20210304",""
"20210301","공항철도 1호선","검암","2393","2485","20210304",""
"20210301","공항철도 1호선","청라국제도시","2116","2032","20210304",""
"20210301","공항철도 1호선","운서","3402","3525","20210304",""
"20210301","공항철도 1호선","공항화물청사","873","1028","20210304",""
"20210301","공항철도 1호선","인천공항1터미널","2236","2291","20210304",""
"20210301","공항철도 1호선","인천공항2터미널","1460","1290","20210304",""
"20210301","공항철도 1호선","영종","1668","1446","20210304",""
"20210301","과천선","선바위","2426","2369","20210304",""
"20210301","과천선","경마공원","317","338","20210304",""
"20210301","과천선","대공원","748","750","20210304",""
"20210301","과천선","과천","2227","2210","20210304",""
"20210301","과천선","정부과천청사","2741","2804","20210304",""
"20210301","과천선","인덕원","7772","8104","20210304",""
"20210301","과천선","평촌","4732","4691","20210304",""
"20210301","과천선","범계","10599","10247","20210304",""
"20210301","분당선","선릉","2557","3878","20210304",""
"20210301","분당선","한티","5978","6125","20210304",""
"20210301","분당선","도곡","2245","2351","20210304",""
"20210301","분당선","구룡","637","684","20210304",""
"20210301","분당선","개포동","1436","1455","20210304",""
"20210301","분당선","대모산입구","1294","1230","20210304",""
"20210301","분당선","수서","7048","6040","20210304",""
"20210301","분당선","수원","4289","3613","20210304",""
"20210301","분당선","서울숲","2506","2576","20210304",""
"20210301","분당선","압구정로데오","7769","8326","20210304",""
"20210301","분당선","강남구청","2449","2909","20210304",""
"20210301","분당선","선정릉","1804","1828","20210304",""
"20210301","분당선","가천대","2778","3512","20210304",""
"20210301","분당선","태평","6114","5956","20210304",""
"20210301","분당선","모란","8773","8862","20210304",""
"20210301","분당선","야탑","10147","10362","20210304",""
"20210301","분당선","서현","10838","10850","20210304",""
"20210301","분당선","수내","4928","4880","20210304",""
"20210301","분당선","정자","5917","6122","20210304",""
"20210301","분당선","미금","6083","6498","20210304",""
"20210301","분당선","오리","4101","3590","20210304",""
"20210301","분당선","이매","2181","2229","20210304",""
"20210301","분당선","보정","822","779","20210304",""
"20210301","분당선","죽전","5916","6901","20210304",""
"20210301","분당선","구성","1694","1828","20210304",""
"20210301","분당선","신갈","1541","1571","20210304",""
"20210301","분당선","기흥","3910","3778","20210304",""
"20210301","분당선","상갈","2061","2203","20210304",""
"20210301","분당선","청명","1428","1427","20210304",""
"20210301","분당선","영통","3557","3794","20210304",""
"20210301","분당선","망포","4767","5205","20210304",""
"20210301","분당선","매탄권선","1858","1794","20210304",""
"20210301","분당선","수원시청","5148","5215","20210304",""
"20210301","분당선","매교","1067","1018","20210304",""
"20210301","수인선","고색","1080","1161","20210304",""
"20210301","수인선","오목천","891","894","20210304",""
"20210301","수인선","어천","257","345","20210304",""
"20210301","수인선","야목","67","69","20210304",""
"20210301","수인선","사리","1572","1389","20210304",""
"20210301","수인선","달월","22","19","20210304",""
"20210301","수인선","월곶","1083","998","20210304",""
"20210301","수인선","소래포구","2553","2409","20210304",""
"20210301","수인선","인천논현","2352","2434","20210304",""
"20210301","수인선","호구포","1308","1441","20210304",""
